text,is_spam,sentiment
wah fitur fitur baru nya berguna banget. trus setiap apa apa yang baru. pasti di beri arahan cara penggunaan nya. terima kasih ya temah membantu saya dalam menjalani kehidupan sehari hari.dan terima kasih pengemudi pengemudi nya juga. bagus deh. nyetir motor nya kaya siva .,False,very_positive
"sangat membantu dan akurat, cuman sayangnya suka ada pengemudi yang pilih pilih jarak, kalau yang dekat mereka suka minta cancle, karena perhitungan ongkos, padahal pelanggan juga ngerti dan suka ngasih tambahan ongkos karena merasa terbantu",False,very_positive
"aplikasi sangat membantu masyarakat byk, dan mempermudah orang berangkat kerja atau pun ke sekolah",False,very_positive
"hapus cara verifikasi wajah gua. makin ribet saja ini aplikasi . tokopedia. bank jago yang satu badan ama kamu saja tidak seribet ini. gila ini aplikasi duit nyangkut mau dipake susah. kamu kan bisa pake metode lain. apa kek semua login dari hp , email. mentok ke verifikasi wajah. katanya bisa kalau tokopedia terhubung ke akun dan tokopedia nya sudah login . tinggal masuk saja. nyatanya saja kagak ada pilihannya.",False,very_negative
"kenapa saya tidak bisa membuka aplikasi gojek saya? saat saya klik aplikasi nya, selalu muncul sayangnya, aplikasi gojek telah berhenti. dan itu terus keluar seperti itu. mohon bisa dibantu untuk dijawab. terima kasih",False,negative
sangat bermanfaat dan membantu aktivitas,False,positive
"alhamdulillah sejauh ini pengemudi baik, ramah-ramah, meski pernah sekali dapet pengemudi ngeselin,sudah nunggu lambat pas sampai dia minta batalin. tapi gapapa lebih bnyak yang baik-baiknya. terimakasih. membantu sekali apalagi sering buat antar jemput anak sekolah.",False,very_positive
"tidak bisa login dan tertera butuh pembaruan cepat padahal sudah di versi yang terbaru,mohon penjelasannya.",False,very_negative
dengan mode hemat saya tak perlu bayar ongkir kalau memesan. jadi beneran lebih hemat,False,positive
"memudahkan orang-orang untuk bepergian dan memesan sesuatu,tidak pake lambat langsung datang,apa lagi saya sering menggunakan go food,makin mudah memesan makanan,tetapi kalau bisa promosi terusv",False,neutral
"lokasi saya di tegal kota, pesan goride sampe setengah jam belum ada yang nyamperin, padahal di map banyak pengemudi standby, sampe ngulang berkali2. mohon maaf terpaksa saya pindah grab dan uninstall gojek.",False,neutral
makan lambat makin mhal harga gored nya,False,negative
baguslah tapi banyakin lagi ya promonya3,False,neutral
"sangat membantu, trus tingkatkan dan perbanyak vocher gofoodnya",False,very_positive
"good , tapi sayang ada yang kurang ini , kalau di sini ada berbagai macam market kaya d apk sebelah akan lebih bagus dan super bagus malah . semoga ke depannya ada ya mimin . soalnya kita ingin blanja selain toko alfa .",False,very_positive
"aplikasi yang mudah dan cepat, oke banget.",False,very_positive
belum bisa full coba kalau sebelum pesan lokasi pengemudi bisa di perlihat kan jadi tidak harapan palsu sudah pesan ternyata tidak ada drivernya seperti di jam malam pulang kerja shift 2,False,very_negative
"bagus banget, cepet lagi kalau laper datang langsung",False,positive
kemarin sempat ada kendala.dari saldo gopay mau transfer ke rekening sndr proses ny lama. alhamdulillah sekarang danany sudah masuk. semoga kedepanny lsg lancar jaya.,False,neutral
mau pesan gojek dari rumah ke stasiun jam 4 pagi gabisa karena keterangan nya belum buka. aneh banget tolong dipernaiki settingan nya itu dulu2 bisa,False,neutral
"sudah ada perbaikan dari 2x pesan terakhir pengemudi dari yang terdekat, semoga semakin baik.",False,positive
"buruk banget, saya mau bagus up malah muncul tulisan bidang tidak boleh kosong padahal saldo sudah cukup, aplikasi sudah saya update tapi masih cacat",False,negative
ulasan saya kenapa dihapus ya,False,neutral
semua nya bagus cuma sedih saja waktu nanya ke pengemudi tentang tarif nya,False,positive
"pesan makanan dari jam 2100, jam 2225 dapat pesan kalau sulit cari pengemudi dan pesanan di batalkan! gua nunggu sejam lagi hanya untuk harapan palsu. tidak guna banget.",False,very_negative
sayang gopay pinjam tidak ada,False,negative
bagus aman jalannya dan rapih bersih,False,very_positive
"tlng donk pihak gojek, perbaiki maps d aplikasi ni.saya sudah ksh alamat lengkap, tapi maps ny nth kmna buat arah.kasian pengemudi ny loh.maaf saya ksh bintang 1 dlu,",False,neutral
"saya sudah membayar tagihan paylater saya, dan sudah masuk dalam hitungan lunas. tetapi saya masih ditagih terus dengan denda yang terus bertambah. jadi saya seperti mempunyai 2 tagihan.",False,neutral
aplikasinya sudah bagus sudah bisa memakai gopay tapi sering saldo gopay ke blokir padahal tidak kenapa kenapa mohon di benerin min kalau sudah benar saya kasih bintang 5,False,negative
"aplikasi ini baguss aku tidak pernah kecewa tetapi ada kekurangan yaitu harga go-ride sama go-car yang naik begitu banyak dri dlu uda itu saja,semoga dengan saya update bisa lebih baik lagi",False,negative
"knpa ya gojek sering tidak dapet driver? saya stiap mesan gojek tidak prnh dpet pengemudi akhirnya mesen di apk lain, walaupun dpet menuju restonya lambat banget giliran drivernya nanya tidak dibls cuma 5 menit sudah dibatalin saja",False,very_negative
harganya terlalu mahal aplikasi ini dulu enak murah lambat lambat jadi bosen pakek aplikasi ini tolong dong di perbaiki harganya terlalu mahal harganya,False,very_negative
"komplain saya 2 bulan lebih hanya muter muter saja, gopaylater cicil masuk tagihan padahal transaksi batal. malah dilempar le kredit pintar sama atome. bukti sudah jelas semua tapi anehnya sesusah itu",False,neutral
"sangat2 buruk pesan gofood salah klik tidak bisa di batalkan , sangat tidak profesional dalam mengelola system , sangat tidak membantu sekali , tidak membaca keinginan costumer saya anjurkan kawan2 jangan download aplikasi ini , betul2 tidak menghargai costumer , sangat2 kecewa sekali dan drivernya juga malah marah2 ,dagang jasa kenapa begitu , playanan terbaik adlh costumer di nomor satukan",False,very_negative
hmm appnya bagus tapi sering ada pengemudi yang marah maray saat orderanya dibatalin,False,neutral
"sejauh ini saya suka aplikasi ini, tidak lambat draivernya cepat, ramah pula.",False,positive
"sangat membantu, apalagi kalau ada keperluan mendadak,kenapa saya tidak bisa mendownload aplikasi nya gojek lagi, padahal saya sangat perlu",False,positive
fitur di aplikasinya sangat membantu sekali. banyak kebutuhan yang cepat selesai ketika pake aplikasi ini,False,very_positive
"saya sudah lambat menggunakan jasa aplikasi ini, cmn saya heran kenapa aplikasi ini sering sekali mengarahkan pelanggan untuk melakukan pembayaran lebih mahal dari aplikasi sejenis ya? di tampilan menu ada pilihan range harga, dan dengan range harga lbh tinggi maka kita dapat penjemputan lbh cepet tapi bgitu kt klik.ternyata sama saja dengan paketan ekonomis, nunggunya sama lama, padahal diawal jelas kita diinfo penjemputan 3menit, nah tapi yang muncul adl 8menit di pemantauan pesanan, memang boleh malak sprt itu?",False,negative
semakin lambat ongkir nya semakin mahal,False,negative
"saya terus mencoba upgrade premium tidak berhasil terus saya reset lagi terus saya ulang dan sudah lambat sampai 9 bulan lamanya saya upgrade premium di abaikan , ini lah indonesia",False,negative
"tiba tiba akunnya di bekukan tidak jelas alesannya karena terlalu sering membatalkan pesanan, jelas jelas yang batalin drivernya sampai 4x. terus akun saya yang di bekukan? cacat gejlas banget",False,negative
"saya pengguna baru dan ada potongan harga dan saya coba pakai tidak bisa terpakai, mohon perbaiki aplikasinya saya sampai harus bayar 100 ribu karena potongan harga tersebut",False,negative
"dengan adanya aplikasi gojek online,saya makin mudah untuk kemanapun saya pergi,harga terjangkau dan drivernya pun baik baik sekali,ramah ramah dan sopan dalam menjalankan order.mksh gojek semoga tambah sukses.amiin",False,very_positive
"gojek ini praktis banget makeknya,membantu selama aku kuliah karena gada motor sendiri buat kemana mana pokonya luv banget,but tidak sama gofoodnya,kak gofoodnya kenapa gini si aku dah kelaparan harus nunggu lambat dulu pas nyari driver,mana tidak bisa di batal mau beli ke tempat lain pun aku takutt jadi double makanan ku",False,negative
"sangat ngebantu sih,tapi kalau lagi jam sibuk kenapa error melulu? kadang failed calculation,kadang error 504,503 lah,kadang credit nya hilang,dan pernah saya pesan go food,di notif nya failed,tapi tiba2 di history ada 11 pesanan yang sama dan kemudian tidak bisa di cancel,otomatis pengemudi nya pd hubungi saya,sudah gitu customer service nya sangat sulit di hubungi. coba tolong di perbaiki sistem nya agar memberikan pelayanan yang memuaskan",False,very_negative
tambah lambat tambah mahal banget,False,negative
"kalau malem susah nyari draivernya , sudah pesan berkali kali tapi, setiap pesan draivernya tidak jalan jalan sampe lambat banget nunggu tidak ada yang dateng kalau tidak niat nganter ya bilang lahcape nunggu tidak ada kepastian pula",False,very_negative
"pas dibuka tiba keluar sendiri, sampai hrus diulang 4x baru bisa masuk aplikasi nya",False,neutral
"vocer yang biasanya bisa dipakai bersamaan, beberapa bulan ini hanya bisa digunakan satu2 setiap cekout. jadi percuma beli vocer atau dapat kiriman promo, atau tawaran diskon. ujung2nya ngangguur. sudah info juga di menu bantuan pd aplikasi. no solusi",False,neutral
"server nya sering bermasalah, padahal lagi sangat membutuhkan. bukannya gojek untuk mempermudah ya? tapi semakin sulit saja di akses. promovoucer nya juga tidak bisa di gunakan, tolong dong di perbaiki sistem nya secepatnya",False,very_negative
"apk nya kek tidak produktif! orang gofood tapi alasan tidak nemu driver, sebelumnya harga makanan 120k pake voucher 45rb dengan nominal pembelian 90k, harga asli makanan biaya lain 170k an jadi 120k. pas pesan lagi karena tidak dapet pengemudi dengan menggunakan voucher yang sama harga menjadi 130k, saya edit pembelian tanpa menambah pesanan apapun naik lagi menjadi 140k gitu saja terus sampai indonesia cemas 2045. sebelumnya sih sudah dapet driver, cmn di batal alasan mau istirahat",False,very_negative
"promosi kenapa jadi tagihan paylater , mana dendanya sudah 2x lipat. jadi hati yang pake promosi ya , ketika kalian atkitifin paylater, nanti bakalan kena tagihan karena sudah menggunakan promo.",False,neutral
dapet voucher go car untuk 10x perjalanan . sebelumnya juga gitu . dapat voucher go ride . tapi mau dipake vouchernya harus update aplikasi dulu . di klik update tidak bisa2 . bagaimana sih . niat ngasih voucher tidak sih . tapi kalau pas tidak ada voucher . buka aplikasi gampang banget .,False,very_negative
pake gojek aman murah dan pastinya dijemput langsung depan rumah. terima kasih gojek,False,positive
biaya aplikasi tiap transaksi .ckckck mending bayar sekalian saat pengunduhan min,False,neutral
pengalaman hebat pakai aplikasi ini,False,positive
"suka bohong ini, katanya pake gopay lebih hemat padahal cuma beda seribu dan bahkan pernah sama saja harganya sama yang tunai. trs yang suka dapat promosi gila2an cuma new memberorg yang jarangbelum pake gojek. saya pake gojek 3 tahun gapernah dah dapat promosi yang isi gopay dapat cashback ratusan",False,positive
terima kasih gojek. aplikasinya bermanfaat sekali. bisa pergi deh kemana pun yang saya mau.mau makan jadi mudah dengan go food semoga aplikasinya semakin bermanfaat yaa bagi banyak orang,False,very_positive
banyak promosi harga terjangkau lebih murah banyak pilihan menu apk dan lain sebagainya semangat terus gojek semoga bisa membantu semua orang untuk hal yang orang lain suka semoga gojek lebih maju dan semangat juga untuk para ojol di luar sana semoga juga tidak bikin pelanggan kecewa dan satu lagi untuk mas mas ojol jaga keselamatan dan jangan melawan arus di jalan nya tetap berhati-hati dalam berkendara bermotor atau bermobil semoga ojek online makin berkembang lebih banyak dan bisa buat semua nya,False,positive
promosi gofood nya tidak main-main. selalu ada promo. lumayan lah bisa berhemat.,False,negative
nunggu pengemudi lambat tidak dapet dapet ujungnya mau di batal tidak bisa ngabisin waktu,False,very_negative
"bagus , servernya bisa menahan pesanan sampai ada 30 menitan buat cari pengemudi yang benar2 ready .",False,positive
"apa banget. beli makan sudah diproses resto tiba-tiba batal karena jamnya toko tutup di online, biasanya juga masih bisa diproses sampai selesai karena offline toko masih buka. berasa di php",False,negative
"asal bener2 bermanfaat tidak go-block baguslah biar bisa go-moveon,, tak go-ndeli buat mpl pa lagi daimond.y tidak sampai go-cap ato go-ban kan seru bisa go-game pake gems. go-kill!",False,neutral
disaat sdng sakit terbantu untuk ttp bisa mengirim paket terima kasih gojek,False,neutral
padahal banyak dapat kucuran dana dari mana mana.tapi kenapa pelayanannya bukan makin bagus.driver terdekat tidak dapat.malah drivernya jauh yang dapat.padahal lagi urgent.sering double order.kalau kayak gitu kasian drivernya.pd hal sangat membantu sekali.masa aplikasi anak bangsa seperti ini.kalah dengan aplikasi dari luar.apa memang kita harus d jajah mulu?tlg d perbaiki.biar pengemudi terdekat yang dapat.biar saat butuh cepat dan urgent sigap terhadap pesanan.,False,very_positive
terima kasih applikasi gojek memudahkan saya melakukan aktivitas pemenuhan kebutuhan hidup yang terbatas waktunya untuk terpenuhi semuanya. manfaat yang besar bagi yang padat aktivitasnya. semangaatt. gbu.,False,neutral
sangat membantu saat apapun. lebih tingkatkan keamanan pengemudi yang savety saja si,False,very_positive
"sangat membantu, efektif dan efisien",False,very_positive
"tolong di perhatikan lagi untuk gojek, saya pernah tukar point saya di gojek. diskon 50 di cafe m two bandung. ternyata cafenya sudah tutup. point saya 500 jadi hangus begitu saja. setiap promosi tukar point tolonh di perhatikan lagi. masih ada atau tidak. jangan merugikan konsumen. trimakasih. masukana saja yah.",False,negative
promosi yang banyak tidak berguna.,False,very_negative
"aplikasi yang sangat membantu dalam hal transportasi, segalanya menjadi lebih cepat dan transparan",False,very_positive
"semua berjalan sesuai dengan kehendak konsumen, namun kdg sesekali terlambat tapi intinya baik",False,positive
"saya tidak tau kenapa tiba gopay pinjam saya di bekukan permanen padahal baru saja saya bayar lunasin semua nya bahkan jauh sebelum tgl jatuh tempo, tagihan nya tgl 25juni-juli dan saya sudah bayar 2bln semuanya lunas tapi knpa di bekukan, saya sengaja lunasin biar bisa pinjam lagi dan bayar paylater nya ini gmna saya bisa bayar kalau tidak bisa pinjam lagi, gaji saya sudah saya pake buat lunasin semuanya tolong dong hubungi saya di akun gojekemail saya mau chat tidak tau mau chat kmna buat nanya ini",False,very_negative
"masih biasa saja sih, tapi aku ada usulan ide buat nambahin go-police. sebuah sarana kerjasama dengan kepolisian indonesia terutama polsekpolres terdekat buat melaporkan dan mencegah tindak kriminal agar lebih mudah praktis, ya bisa dibilang mirip 911 gitu deh. bagaimana ide ku?",False,positive
