review,rating,sentiment,sentiment_label,label,date,thumbs_up
kenapa tiap hujan susah banget di order ya? kalo bagian gosend tuha pda susah di ambil? padahal kalian kerja loh masa ga punya jas hujan sama sekali? buat apa genuaan nya kerja sebagai gojek tpi nyempetin waktu buat costumer pas lagi hujan ga ada yg mau narik. jas hujan kan ada helm juga ada,1,1,sangat_negatif,0,2025-09-30 16:48:55,1
"Tgl 24 nyoba gojek comfort, yang datang motor regular biasa",3,3,netral,2,2024-12-27 21:28:42,0
harga ekonomis untuk antar barang dan jemput sekolah,4,4,positif,3,2025-08-25 09:09:42,0
"tolong gojek verifikasi motor driver jangan mobil doang,, karena banyak motor tidak layak kyk motor astrea,, legenda, supra dan sebagai nya,, tolong minimal metic karena ada yang nakal di akun nya pakai motor metic namun yang di pakai motor perseneleng",1,1,sangat_negatif,0,2025-10-31 10:43:04,2
murah dapat goride 1000 aman dan nyaman.. tingkatkan terus promonya yah.. lumayan baget apalagi buat anak skull,5,5,sangat_positif,4,2025-10-03 12:46:48,0
"agak ribet..., kenapa penggunaan apkikasi kok selalu minta masukkan otp...? padahal bkn pengguna baru..! aneh..",4,2,negatif,1,2025-04-21 14:57:23,1
"mudah d gunakan,promonya ok KL bs di tambah lagi promony gojek semakin sukses ya",5,5,sangat_positif,4,2025-10-23 23:01:21,0
baik ... tapi entah untuk drivernya,4,4,positif,3,2025-10-09 20:54:24,0
"Good and wonderful,,",5,5,sangat_positif,4,2025-11-12 23:07:43,0
"30 menit gadapet Driver masa gabisa batalin Go Food, CS juga isinya bot template, Gojek Sampah",1,1,sangat_negatif,0,2025-10-31 20:59:12,1
coba lebih banyak promo diskon nya,4,4,positif,3,2025-07-11 19:42:32,0
"Agar bisa bersaing harga dgn kompentitor , tks",4,4,positif,3,2024-10-02 08:23:52,0
Drive nya ramah ramah,5,5,sangat_positif,4,2025-11-11 14:43:00,0
"tolong untuk gojek kalau ingin merekrut driver, tes baca mapp banyak driver sekarang yang gk bisa baca map mana kami buru2 tolong ya",2,2,negatif,1,2025-10-31 13:19:10,1
"langganan gojek plus trus tpi mlah semakin tipis diskonnya sedangkan akun yg lama ga dipake malah banyak promonya, berarti mending ga usah langganan ya",3,3,netral,2,2025-09-29 13:36:40,3
"aplikasi yang asyik, mudah mendapatkan drivernya, cepat",5,5,sangat_positif,4,2025-11-05 21:09:23,1
"sampah bener aplikasi makek nya udah 2 tahun , kehilangan 50.000 ini waktu penting padahal saldo sudah terpotong dari akun bank,notif dari gopay sudah ada namun saldo gopay tetap tidak bertambah ,buat laporan 3 kali malah inbox laporan nya tidak ada ..sampah kali edit saldo sudah masuk cuma laporan dan feedback lama tambah 2 bintang",3,1,sangat_negatif,0,2025-08-04 17:58:28,11
bagus... sangat membantu,4,5,sangat_positif,4,2025-01-26 20:05:29,0
baguss aplikasi gojek ini 100 persen aman,5,5,sangat_positif,4,2025-10-03 16:17:05,0
titik jemput nya suka ngawur gj,1,1,sangat_negatif,0,2025-10-02 23:02:56,1
mualy ga jelasa sekarang mah,3,3,netral,2,2025-07-04 18:58:42,0
"Tolong ditingkatkan lagi waktu order ,belum apa² suka otomatis kepencet .Harusnya ada konfirmasi sebelum pesan ,memastikan konsumen udah benar² memesan nya ,kasian drivernya juga kalo harus cancel.",3,5,sangat_positif,4,2025-10-11 14:24:51,5
"tolong dong ,di upgrade agar kita bisa chat ke warungnya ..jadi kita tau kita antri nomer brpa ..kalau gini tidak ada kejelasan kita nunggu lama banget..terima kasih",4,1,sangat_negatif,0,2025-04-07 19:54:22,0
"mohon dong dari pihak aplikator. untuk nomor telpon asli penumpang nya, nomor yg betul. ngga nomor pengirim, sama penerima. semua nya berbeda",3,3,netral,2,2025-07-09 12:16:58,1
pencipta gojek skarang pejabat korupsi lalu koruptor,3,3,netral,2,2025-10-04 12:14:17,0
"ongkir gofood g kira2, sedekat itu jaraknya 16rb ongkirnya mkanan aj kdang g nyampe segtu",3,3,netral,2,2025-04-19 15:02:41,0
"promo nya sering eror,",3,3,netral,2,2025-03-12 10:25:30,0
"kok lokasi nya tidak sesuai dengan lokasi kita berada , mohon diperbaiki , saya jadi dimarahi drivernya",4,4,positif,3,2025-07-12 13:54:09,0
"Lumayan lah tp buat gofood lebih baik yg dulu Krn sekarang pengantaran nya lama, udah gt ongkir nya 3x dr yg dulu",4,4,positif,3,2024-10-03 11:01:54,0
"sering transaksi gopay, dan gojek,, TPI daftar gopaylater sama go pinjam ny aja susah",5,5,sangat_positif,4,2025-10-08 23:58:37,0
tolong dong tema gelap di aplikasi gojek di aktifkan uda coba berkali2 kok gak bisa2 sih..mba admin kok tema gelapnya lom bisa sih..tolong donx di bantu,3,3,netral,2,2025-10-13 04:39:47,1
selama bertahun tahun tetep setia dengan gojek.tapi mohon sayangi driver kalian,5,5,sangat_positif,4,2025-10-22 18:21:56,0
"dapet promo gofood murah ,tapi GK bisa dapet driver diskonnya hilang",2,2,negatif,1,2024-12-15 20:42:58,0
semua resto buka makananya gabisa di co gabisa dibeli eror apa kenapa,1,1,sangat_negatif,0,2025-09-17 14:36:08,1
banyakin lagi promonya,5,5,sangat_positif,4,2025-10-14 16:55:28,0
"diskonnya sekarang cuma sedikit,padahal dulu banyak",2,2,negatif,1,2024-12-14 21:26:59,0
makin mahal ongkos penanganan dan ongkir,3,3,netral,2,2025-01-25 21:43:33,1
amburadul gojek ini semenjak gak d pegang nadim,1,1,sangat_negatif,0,2025-10-03 14:34:22,1
"saldo saya tidak tambah, padahal saya sudah isi gopay nya. tolong dibantu",3,3,netral,2,2025-08-04 14:35:11,0
"Ga bisa akses untuk gocar, tolong diperbaiki bug nya",3,3,netral,2,2025-01-01 08:27:32,1
"Versi terbaru gojek malah bikin chat dari driver enggak muncul notif di hape pelanggan. Pas dicek ke menu chat, baru ketahuan kalau ada chat.",2,2,negatif,1,2025-01-12 10:19:22,0
saran mau check out makanan bisa pembayaran metode Qris,4,4,positif,3,2025-05-26 20:51:37,0
"biaya pengantaran ekonomis ada jam2nya giliran topup gopay malah jam ekonomis udh lewat, sial bgt. minimal pembelian kmren 20 jadi 30k. ongkir mahal pol, voucher minim, aplikasinya makin lama makin memiskinkan org. auto uninstal",3,2,negatif,1,2025-05-04 12:57:31,1
sering2 kasih gratis ongkir yak min. 3bln ga dpt vocer. 1x dpt aja udah seneng,4,4,positif,3,2025-05-04 13:09:08,0
porsi potongan driver terlalu besar kasihan driver diperbudak,4,4,positif,3,2025-06-05 13:33:10,0
"tolong donk, promo nya banyakin",3,3,netral,2,2025-05-23 16:31:05,0
Saya tidak suka banyak iklan yg ga bisa di percaya,2,2,negatif,1,2025-01-28 22:31:11,0
"Woi harga goride nya kok nambah dari hari ke hari,tempat nya sama aja kok,masa... Gara gara cuaca panas atau hujan jadi naik,kalo hujan ok lah tapi ga ngotak juga kalo kali 2 njir Oh...kualitas nya yang bikin nambah? perasaan sama aja deh,mau hemat atau comfort hoki an aja,liat Maxim iya murah no diskon ga menarik tapi segitu aja terus...",3,3,netral,2,2024-12-10 11:14:59,3
"Sangat aman, dalam pemilihan rute, dan sikap driver yang sangat ramah dalam perjalanan. Saya juga menyukai promosi yang berada di gojek, membuat saya lebih hemat dan senang dalam perjalanan .",5,5,sangat_positif,4,2025-09-24 06:21:11,52
mudah dan cepat respon nya,5,5,sangat_positif,4,2025-10-16 10:43:55,0
Fitur memuaskan banyak diskon,4,4,positif,3,2024-10-18 20:21:00,0
"transaksi berjalan tidak muncul, kasihan driver",1,1,sangat_negatif,0,2025-11-01 10:47:07,1
"Ngeri gofood nya, sekarang ada biaya penanganan nya sampe belasan ribu, percuma pakai gojekplus jg.. Kalau untuk transportasi oke lah, cm kalo order mkanan ga dlu deh",2,2,negatif,1,2025-01-18 23:45:54,1
"Voucher sudah terpakai tiba2 di cancel dari system, Aplikasi masih perlu perbaikan",2,2,negatif,1,2025-07-04 12:36:25,5
Sdh diupdate lokasinya malah error.. Mana loading lama betul.. G bisa kepake gomartnya. Kan jd males pakainya,3,3,netral,2,2025-01-28 19:18:07,0
Lama bgt buset cari drivernya,2,2,negatif,1,2024-12-10 18:56:43,0
bintang 3 dulu karena udah bikin pacar saya ngak mood,3,3,netral,2,2024-12-04 23:02:45,0
bagus apk cepat di tanggapi,5,5,sangat_positif,4,2025-10-15 10:28:26,0
saya isi gopay penupang blm masuk dari jam 8 malm tangal 5 bulan 4 2025,3,3,netral,2,2025-04-06 09:36:30,0
"Sy butuh paket motor, dmn ya Ulasan ini kok gak direspon Bener2 apk gak bermutu",4,4,positif,3,2025-01-06 22:43:42,0
Adain gomart di Jatiwangi dong,3,3,netral,2,2025-03-19 10:04:33,0
"kenapa si ga sistem yang kasih driver kenapa harus driver yang pilih mau ambil order an apa engga, ribet bgt susah nunggu nya lama pula apa lagi ujan ngeselin",1,5,sangat_positif,4,2025-11-03 13:49:20,1
"Coba dong kalau gofood kita setelah mesan bisa chat penjualnya,kadang suka lupa requestnya",4,4,positif,3,2024-11-17 02:39:42,0
Aku puas dengan apk ini,2,2,negatif,1,2024-12-22 05:46:23,0
lumayan lah aplikasi ini,4,4,positif,3,2025-06-23 16:56:39,0
Sayangnya pake yang hemat dikit di bawa ngebuttt,3,3,netral,2,2024-11-26 14:54:18,0
lebih cepat dan tepat waktu,5,5,sangat_positif,4,2025-10-07 12:03:19,0
bangsattt mesen lama banget,1,1,sangat_negatif,0,2025-10-10 12:44:05,2
"Sedikit masukan dari saya, untuk meminimalisir orderan fiktif yang terkadang marak di lakukan orang yang tidak bertanggung jawab. agar kedepannya bebenah untuk Gojek, Grab, Shoppe dll agar kompak menerapkan aturan yang mewajibkan pengguna agar bisa order dengan syarat harus sudah verifikasi e-KTP KYC tidak boleh double akun, 1 manusia 1 akun. Terimakasih banyak Gojek Indonesia, sukses selalu!",5,5,sangat_positif,4,2025-10-08 20:56:02,0
"Ketemu Si Abang Yg Mau Muter Agak Jauh, Karena Jalan Blok Komplek Perumahan Yg Gw Tuju Di Portal",5,5,sangat_positif,4,2025-09-25 19:11:33,0
driver ramah dan baik,5,5,sangat_positif,4,2025-11-15 03:24:25,0
masih banyak apl yang lain lebih bagus,1,1,sangat_negatif,0,2025-10-11 12:09:06,1
ini kenapa ya uda lama pakai gojek trs skr ngebug atau gimana mau login akun malah kelog out sendiri uda coba sampe 3 kali disuruh nunggu lama bgt 1 jam. plis dong gojek harus gimana? kendalanya karena apa kalau boleh tau? uda pake gojek dr tahun 2023 aman aman aja login nya sekarang tiap login uda berhasil tiba tiba keluar dari akun nya? tlg ya butuh bgt sm gojek buat keseharian soalnya,4,5,sangat_positif,4,2025-03-14 07:52:31,0
"Tolong optimalkan gotransit. Mau ke tanah Abang tp gak ada exit nya, tulisan exitnya ke jurang Mangu. Berkali2 ngisi tujuan tanah Abang, ngetap pilihnya juga tanah Abang. Dan pas ke apply malah lagi-lagi ke jurang Mangu. Btw ni membantu bgt klo lupa bawa kartu. Tolong optimalkan biar familiar untuk lansia yang mau berkunjung kerumah sanak saudaranya tanpa kartu kreta.",3,3,netral,2,2025-01-31 09:47:16,1
"Tolonglah klo orang salah tag lokasi, bisa di cancel dlu, jgn tiba tiba udh di konfirm aja",3,3,netral,2,2025-07-06 17:11:44,1
Sulit dapat driver kalau pas hujan,4,4,positif,3,2025-09-30 20:37:26,0
drivernya luar biasa sabar,5,5,sangat_positif,4,2025-11-10 12:15:40,0
sejauh ini bagus tetap jaga kwalitas pelayanan pada customer,5,5,sangat_positif,4,2025-11-12 10:13:00,0
"Bagus ,aplikasi ceupat!",5,5,sangat_positif,4,2025-10-21 00:59:59,0
apalah aplikasi payah mau pesan makanan ga ba ada masalah katanya,2,2,negatif,1,2025-08-03 14:08:17,1
payletr nya g bisa daptr aneh,4,4,positif,3,2025-10-31 18:10:13,1
bagus bgt pelayanan ny,5,5,sangat_positif,4,2025-11-03 15:44:33,0
"sumpah ya, ongkir buat makanan tu ga ngotak bgt, kalau tempat deket pun ga kurang juga tu ongkir, bayangin makanan yang belasan ribu jadj hampir nyentuh 50rb gegara ongkir setidaknya mahal gitu cepet lah ngirimnya lah ini 35-45 menit",3,2,negatif,1,2025-04-21 20:05:38,1
Sangat membantu bila mau belanja,4,5,sangat_positif,4,2024-12-13 17:59:48,0
app mudah dimengerti,5,5,sangat_positif,4,2025-11-11 14:48:00,0
"sebenarnya buat keseharian bagus sih,nggak bikin telat,tapi ya gitu deh,tiap hari Senin tuh susah banget dapat gojek kalau udah jam 6 40 an ,kadang emosi nangis gara² ga dapet gojek tapi tetep bagus sih",4,2,negatif,1,2025-11-10 06:00:36,0
"nyari driver susah pas dapet, driver nya jauh dan ga mau ngambil",3,3,netral,2,2025-01-17 12:13:53,0
"Drivernya sekarang sering cancel orderannya, pilihpilih drivernya, pas lagi urgent juga tiba tiba di cancel, parah",2,1,sangat_negatif,0,2024-12-06 18:30:23,4
udah berkali² order go ride go car go food tetap aja lambat .. 1 hari ini full kecewa bgt.. hari ini d kota saya hujan dan saya butuh gocar goride.. itu gadapet pdhl posisi saya bawa bayi.. skrng malemnya pesan gofood juga telat sampe 1 jam an lebih,2,2,negatif,1,2024-12-22 21:24:09,0
Sekarang Tarifnya mahal dulu trip yg biasanya 11rb-13rb skrg jadi 20rb...lama2 ku log out juga nih gojek,3,2,negatif,1,2024-12-19 16:11:57,0
driver kadang ngebut Mohon Training lagi agar mereka tidak ngebut,3,3,netral,2,2025-09-08 07:24:21,1
sikap dan mental driver kurang yakin,3,3,netral,2,2025-10-12 06:37:15,1
"Cuma bawa kendaraan nya terlalu lambat, malah penumpang jadi telat dan buang waktu, lain kali harus gesit, cepat boleh, namun tetap aman.",3,1,sangat_negatif,0,2025-07-14 16:45:34,0
"Kasih bintang 4 ya nanti kalau lebih baik akan di tambah menjadi 5,6,7 dan 10. Karena agak sering terlalu lama menunggu dan di tolak tanpa konfirmasi.",4,4,positif,3,2025-01-01 09:53:32,2
"lagi hujan dikit susah bgt dapat driver mau gojek gocar sampe nunggu hampir sejam buat dapat driver, selalu dicancel sepihak, padahal udah pilih opsi harga tanpa promo",2,2,negatif,1,2024-12-14 09:26:44,0
"Heran kenapa tau tau ada gofood yang ke rumah, padahal saya tidak klik pesan makanan lewat aplikasi. Dan saat ingin cek riwayat transaksi ternyata tidak ada riwayat transaksi sungguh terlalu.. menjebak pembeli ini namanya",2,1,sangat_negatif,0,2025-04-29 16:24:14,7
"sebagai user experience saya sedikit kecewa dengan pelayanan nya, kenapa harus dapet driver yang jaraknya jauh hingga 3km, padahal di depan banyak driver yang lebih dekat,",2,5,sangat_positif,4,2025-03-22 16:07:10,0
utk driver bintang 5 namun resto respon yg terlambat alias pesanan cukup lama padahal tidak antri,4,5,sangat_positif,4,2025-05-13 19:19:41,0
"Knpa skrng driver sering cancel , jelek banget gojek skrng. Sy udah dua minggu ga bs pakai goride dan go grabe cz driver sering cancel dan ga prnh dapat akhirnya cr gojek pangkalan mahal dikit tp cpt dpt ojeknya tolong d perbaiki lg pr drivernya.",2,2,negatif,1,2025-01-07 08:37:07,0
sudah menunggu 1 jam tiba tiba dibatalkan begitu saja sama apl,1,1,sangat_negatif,0,2025-09-25 02:09:43,1
jelekkk kalo mesen yg hemat dikasih jauhb mluu kan kasian drivernya mana yang diambil macet lagii,2,2,negatif,1,2025-10-06 06:13:53,1
cs yang bisa di hubungi terimakasih,2,2,negatif,1,2025-08-29 18:48:17,0
padahal banyak driver di sekitar tapi kenapa lamaendapat driver,3,3,netral,2,2025-11-10 05:48:32,1
"pake gojek gampang tapi lain kali banyakin promo nya ya , terimakasih",4,4,positif,3,2025-10-15 11:46:54,0
"parah,ngga bisa baca no rekening, orang masih aktif bilangnya no rekening ngga valid rese",1,1,sangat_negatif,0,2025-10-16 08:36:18,1
"dan Yap. aneh. pertama, lemot banget.. padahal sinyal saya bagus. kedua, padahal udah booking driver, tapi di tampilannya di suruh booking lagi. drivernya juga gak sampe2 pula. mau saya batalin takut driver nya udah jalan, ga enak. tapi kalo ga dibatalin kelamaan, saya deh yang telat.",4,3,netral,2,2025-04-08 09:35:14,1
"hallo admin dari aplikasi kocak, bisa bisanya saya yang sudah sering buat berobat di puskesmas a dan terdaftar juga di sana, tiba tiba pas mau ambil lewat jaksetres malah di bilang belum terdaftar, padahal faktanya saya ke puskesmas tersebut karna sudah terdaftar menurut petugas sudah tinggal bawa KTP, trus giliran di puskesmas dibilang sudah terdaftar kok , ini mimin bisa kasih tau pe petugas server yang lagi makan gaji buta itu, benerin servernya dan rawat yang bagus ya domainnya.",1,1,sangat_negatif,0,2025-10-27 18:04:31,13
"Gojek menghancurkan dirinya sendiri, masih bertahan dgn orang²nya yg bgian operasional baik head operation maupun head regional operation. Harusnya ada evaluasi, evaluasi dan melakukan perombakan dan.pembenahan menyeluruh. orang² begini sudah merasa dalam zona nyaman, tdk pedulikan masukan dari mitra² dilapangan gojek harusnya buka bantuan khusus HAL ASPIRASI MITRA DILAPANGAN, COBA.. maka Gojek akan melihat bgaimana kerja dan kenerja mereka sebenarnya",1,5,sangat_positif,4,2025-09-18 14:14:16,1
"sebenernya bagus, cuma sering error sesi habis segala macem lah, belum lagi ongkir gofood nya tuh gak ngotak meskipun udh berlangganan plus sama pake promo juga sama aja.",3,3,netral,2,2025-03-31 18:03:23,0
"pelayanan cs lama, sistem ga jelas dan aneh. pake gocar beda dengan tarif awal. udah komplain tapi ga jelas",1,2,negatif,1,2025-11-06 20:58:31,1
Pembayaran yang terlalu mahal driver sering minta uang lebih tidak pernah tepat waktu driver aneh sering muter supaya minta uang lebih sama macim juga begitu klw buru gak usah pakai noh aplikasi datang gak pernah cepat,1,1,sangat_negatif,0,2025-10-30 13:26:49,1
"Gojek kalau kondisi gerimis atau hujan kenapa pada mager buat terima orderan, padahal udah pake fitur priority tetap sama gak ada yang nyangkut, alesan di aplikasi lagi rame yang order",3,3,netral,2,2024-12-15 21:48:18,0
"fitur chatnya di tambah lagi,, chat resto tidak perlu tunggu resto yang mulai chat,, mau komplain jadi engga bisa,, nunggu orderan ampe 1 jam lebih haduh",3,2,negatif,1,2025-04-28 18:31:08,1
"Kami selalu tunggu update terbaru dari gojek, pastinya memberikan updetan yang keren",4,4,positif,3,2025-05-25 20:13:02,1
"Gabisa batalin order gofood padahal belum dibuatkan, ini parah banget sih harus nunggu lama dlu sampai bisa batalin pesanan",1,1,sangat_negatif,0,2025-10-26 18:08:47,1
"menurut saya apk nya sih ok cmn ada sedikit kendala di apk nya, yaitu kadang ngebug. semoga kedepannya bisa di perbaiki",4,4,positif,3,2025-03-24 01:26:13,0
fitur bantuan... sangat no good... jadi bintang 3 sudah cukup bagus...,3,3,netral,2,2025-03-06 20:13:08,0
"pada hari selasa tanggal 22 april pukul 11 siang saya ditawari tumpangan sama driver gojek, tapi drivernya ugal ugalan, ketika dijalan dia menabrak kaca spion mobil orang lain. dengan plat nomor yg saya ingat 2730 motor warna putih nama drivernya deden, jenisnya motor tinggi keluaran terbaru. didaerah bsd nusaloka",3,3,netral,2,2025-04-24 19:50:56,0
aplikasi nya bermasalah,1,1,sangat_negatif,0,2025-11-01 11:50:16,1
"kecewa pas update yg terbaru ,malah iklan muncul ...",3,3,netral,2,2025-04-12 12:48:57,0
"sejauh ini pelayanannya sdh baik, tapi masih terlalu lama nunggu drivernya sampai mungkin krn driver yg pickup orderan terlalu jauh dengan costumer",4,4,positif,3,2025-05-06 13:12:09,2
never stop for improving all feature,5,5,sangat_positif,4,2025-11-20 15:25:00,0
sangat profesional dan membantu,4,4,positif,3,2025-04-24 00:39:25,0
sering dapet driver dg jarak yg lumayan jauh 4 sd 5 km tolong di perbaiki max 2 km lah masak kalah sama ijo sebelah,2,2,negatif,1,2025-11-20 11:08:43,1
Terima kasih sudah banyak membantu,5,5,sangat_positif,4,2025-10-19 21:43:20,0
"gatau ah bt temen aku kasian nunggu 21 mnt d batalin, trs d oper oper hampir sejam",2,2,negatif,1,2025-10-27 15:42:38,1
"makin lama driver lu makin lelet aja borr, padahal biaya mahal banget nih, kureng ga sih? overprice sih kata gua jadinya",2,2,negatif,1,2024-12-05 10:57:15,0
"Klo hujan susah cari driver, kasihan pelanggan",4,4,positif,3,2025-01-01 22:08:06,0
"Tolong DIPERBAIKI servernya, udh mengaktifkan fitur lokasi malah tidak sesuai dengan alamat, giliran udh menambahkan alamat di opsi tambah alamat malah lokasi tidak tersedia",4,4,positif,3,2025-01-10 07:35:37,0
