review,rating,sentiment,sentiment_label,date,thumbs_up
"TOLONG PIHAK GOJEK PUSAT, BERHENTIKAN SAJA GOCAR BOJONEGORO, MENTANG TARIF 10-15K AJA MEREKA GAMAU AMBIL ORDERAN, KALAU GA NIAT KERJA PUTUS MITRA AJA, DRIVERNYA GAK KAYA SEBELAH. BERAPAPUN ONGKOSNYA TETEP DI TERIMA ORDERANNYA.",2,2,negatif,2024-12-23 10:51:04,0
"aku sering pakai goride untuk kesekolah, tapi setiap hari Senin aku suka susah dapet driver. Kalau dapet juga dapetnya yang jauh..",2,2,negatif,2025-07-28 06:04:33,0
"Klo cari gocar lama bngt 1 jam , dan aps nya sering eror",2,2,negatif,2025-04-18 17:49:38,0
"Menu pembatalan gojek plus tidak ada, tolgn dibatalkan gojek plus saya. Saya sudah membuka aplikasi aaya mengikuti perintah sebagaimana cara pembatalan. Tetapi pada menh tampilan saya tidak ada menu Langganan utk membatalkan langganan.",2,2,negatif,2025-03-06 19:13:29,4
"Semoga ini yang terkahir pesen go food.. kapok..super lama,,, Makanan muter² kesana kemari,udah dekat..di bawa ke jauh lagi",3,3,netral,2025-01-20 20:17:40,2
"Saya pelanggan go-ride namun jarak jauh utk akhir2 ini ndak nyaman dengan rekomendasi driver yg jarak jemputnya pendek, banget nyaris sama kadang juga melebihi separuh jarak nganternya. Secara agregat merugikan bahan bakar n waktu tunggu.",4,4,positif,2024-10-11 14:59:20,81
"lu benerin !! Mapsnya selalu bermasalah heran gue, ampas bgt ni gojek klo urusan ama maps, udh ditaroh di titik yg bener berubah² sendiri, gue yg maki², padahal udh gue trs eh taunya berubah lagi berubah lagi, bikin aplikasi yg bener nape ! Di titikin manual salah, otomatis juga benci gue ama titik mapsnya kek orang gilaa !! Belajar noooh ama grab ama shopee klo bikin titik di maps, paten kagak geser² ndiri ! Benci sumpah ama maps gojek 1000 kuadrat !!",2,2,negatif,2024-12-23 15:32:49,10
"semoga bisa memberikan rating bintang kepada driver yg dengan sengaja mengabaikan penumpang.driver mengambil orderan namun tidak mendatangi penumpang.alasannya cape, sedang makan atau apalah.driver mungkin pilih2 penumpang tp kami tidak pernah pilih2 driver.driver memohon2 bintang tp kami tidak tau driver memberi bintang berapa kepada penumpang.tidak kasoh tips bintang 1,lama datang bintang 1, penumpang minta rute singkat muter bintang 1",1,1,sangat_negatif,2025-09-27 22:48:25,1
"mantaf, sangat membantu",5,5,sangat_positif,2025-10-18 07:11:39,0
Jeleknya gojek suka tiba2 driver ganti driver padahal udh dekat drivernya jd kita harus tunggu lebih lama lg baru bgt yg untuk,3,3,netral,2024-12-04 05:43:03,0
"PLS ADAIN FITUR HAPUS 1 PESAN DI CHAT DRIVER, GA SENGAJA SALAH PENCET FOTO GBS DI HAPUS",3,3,netral,2025-08-22 15:19:17,1
bisa² nya gak sesuai aplikasi minta nambah,2,2,negatif,2025-11-18 20:48:37,1
"Khusus jember. Mobil kotor, bau dan tidak nyaman. Tolong d ada cek fisik kendaraan secara berkala",2,2,negatif,2025-03-01 12:08:45,1
"gofood nya udah gak ngotak, biaya diluar harga makanan nya bisa sampai setengah harga makanan bahkan lebih padahal udah pakai voucher promo. sangat mengecewakan",4,4,positif,2025-09-21 19:32:32,0
Apaan si ngeclose sedniri mulu Org lg buru² malah ngeclose,4,4,positif,2024-10-19 18:06:32,0
"aplikasinya cuman ongkirnya kemahalan aja masa saya mesen mahal ongkirnya daripada harga makanan,jarak nya juga ga jauh",3,3,netral,2025-06-29 22:10:55,2
"customer gojek sudah 10 tahun . sering menggunakan gofood dan gojek di keseharian. setahun ini pakai gopay pinjam, pembayaran lancar dan sebelum jatuh tempo. tapi saat menarik dana kembali belum bisa dan harus menunggu sampai dua bulan kemudian. jujur kecewa sangat.",2,2,negatif,2025-10-02 17:55:30,1
knpa saya mau pesen gocar ko gk dpt drivernya sedang kan pke hp oeng lain lngsumg dpt salah nya dmna ko gk dpt drive gocar saya,3,3,netral,2025-02-28 01:25:44,1
kena fiktif orderan Saya saya harus hubungi siapa,4,4,positif,2025-02-07 11:59:43,0
tulisannya error sering bilang ga ada internet padahal ada,2,2,negatif,2025-02-20 18:51:15,0
"mantap lah, segala sesuatu jadi mudah",5,5,sangat_positif,2025-10-20 04:25:49,0
Saya sudah 2 kali pesen goride kecewa..maaf bukan menghina saya pesen 2kali dapat motor yg udah gak layak..padahal itu aq pesen bukan yg hemat aq pesen yg sama biar dapat motornya yg layak tapi kok yg saja..saya kurang nyaman..harusnya motor express sudah gak layak gitu masuknya di yang hemat,1,1,sangat_negatif,2025-11-19 11:19:52,3
ongkos diterima penumpang mahal ke driver adil donk,1,1,sangat_negatif,2025-09-30 16:58:32,2
"sering ditolakin cuman karena harga dari apk murah,banyak alasan drivernya,kalau pakai mobil selalu gitu setiap pesan",2,2,negatif,2025-04-26 14:17:18,3
"Gofood sekarang kenapa ya kok sering menyebalkan ...udah nunggu lama ternyata ada konfirmasi semua driver sibuk dan otomatis batal. Nyoba order lagi eeeh gitu lagi tolong d perbaiki dong,tapi udah males juga mau order via gofood",1,1,sangat_negatif,2025-02-23 19:58:18,1
"MENGAPA SERING MINTA UPDATE ,ADA APA ? maret MULAI 15 maret 2025. DICATAT UTK MELIHAT RIWAYAT YG UPDATE DIMINTA .. 15 .MAKA 2025 diminta update .",2,2,negatif,2025-03-15 09:00:08,0
"apalah gerimis sedikit gaada yang mau drivernya,trus juga harganya makin lama makin naik",3,3,netral,2024-11-01 18:10:23,2
Kalo urgent gerimis driver pada ga susah yang ambil menyebalkan uang Butuh ... tapi dibutuhin ada,2,2,negatif,2024-12-10 22:16:37,0
najis lagi2 ugrade ke gojek kagk bukannya tambah hemat malah tambah mahal harga nya gak masuk diakal gak udah deh naik gojek mahal2 gada promo gada diskon plus bikin happy,1,1,sangat_negatif,2025-09-20 12:02:02,2
baik dan sangat membantu,5,5,sangat_positif,2025-11-13 10:33:02,0
yaman dan mudah pake gojek,5,5,sangat_positif,2025-10-11 22:13:50,0
"tolong di nya. lagi untuk tempat penjemputan upgrade Dan tolong kasih tau ke drivernya kalau jemput sesuai udh titik. saya pesen gocar supaya memudahkan ini malah makin ribet, masa titik penjemputan di deket terminal ini saya disuruh nyebrang ke LRT udh tau bawa Koper 2 dan perempuan sendirian. sama sering banget dapet begitu pdhl sengaja gmw cancel karena takut ngaruh ke orderan nya. ini malah dibuat ribet ya kita capek jugaa",4,4,positif,2025-05-14 19:25:06,7
"pagi2 pesan gojek mau buat antar anak sekolah ehh bpk gojek ngomongnya nyolot krn nyasar dia blg titik saya salah bertaun2 pake aplikasi gojek dengan titik yang sama gk ada driver yang nyasar malah selalu tpat waktu,tp hari ini di jmput gojek dengan predikat juara pelayanan bintang 1 saya ubah reting gojeknya jadi bintang 1 emosi saya krn driver marahin saya di depan anak saya yg mau berangkat sekolah,untuk gojek klo tidak ada teguran buat drivernya saya unistal aplikasi ini",1,1,sangat_negatif,2025-10-04 07:01:28,1
"udh ditunggu lama trs dibatalin krn ga ada driver, pas dicek di udh abis menunya wkwk...",1,1,sangat_negatif,2025-10-22 22:35:16,1
"aplikasi yg sangat mambantu ,tapi sekarang untuk yg order makanan terlalu lama dalam proses penyiapan sampai mendapatkan driver ,untuk membeli kopi saja bisa memakan waktu 1 jaman lebih belum menunggu antrian resto mungkin butuh perbaikan apk ulang atau kebijakan trmksh",3,3,netral,2025-04-03 11:48:36,2
pesan gocar selalu XL dapetnya terus kecil mobil tolong kbijakanya pihak gojek,2,2,negatif,2025-08-06 19:04:14,0
"ingat,pungutan yang tidak ada undang undang nya adalah uang Haram dan tempat nya di neraka jahannam",1,1,sangat_negatif,2025-10-20 10:38:25,2
"makin kesini makin berkurang pelayanan nya,, sekarang gofood proses antar nya lelet bgt nunggu nya,, kalo dulu sbentar lgsng dpt driver, lgsung cpt sampai,",2,2,negatif,2025-07-02 22:19:25,0
kenapa nggak bisa upragade,5,5,sangat_positif,2025-09-26 06:49:27,0
Ini kenapa ya aplikasi nya keluar mlu kalo dbuka,4,4,positif,2025-04-28 19:08:45,0
"percuma ongkosnya layanan tapi XL. mentang2 ada murah, supir seenaknya nerima orderan gocar gak kunjung tiba.",1,1,sangat_negatif,2025-10-03 19:44:40,2
Tolong dong perbaikin pencarian drivernya 1-2jam saya cari driver gak dapat dapat tolong di perbaiki lagi ya,3,3,netral,2024-12-09 06:28:39,0
"tarif harga bersaing lebih ekonomis karena sekarang ada tambahan pilihan go hemat,namun kadang pesan go car lama dapetnya,dan kalau udah dapat,driver ngga langsung meluncur jemput penumpang,tolong di perbaiki.",4,4,positif,2025-05-14 09:17:14,32
"driver lama... jauh, nunggu terkadang",2,2,negatif,2025-01-27 21:58:39,1
"udah order gofood nunggu 1 jam malah ke batalin sendiri , akhirnya order lagi sampai 1 jam lagi ga jelas banget mentang mentang pakai voucher diskon pelayanan nya ga bagus",1,1,sangat_negatif,2025-09-28 22:39:27,1
Bagusan gojek jaman dulu jam 20-22 ada diskon.sekarang kalo ngarep diskon harus bayar kalo nggk ganti nomor dulu.,2,2,negatif,2025-01-12 19:46:23,0
aduh yang bener aja dapet driver jaraknya 5km,3,3,netral,2025-08-13 06:10:42,0
"dimana memesan makanan diresto tapi telat jam bahkan pihak resto tidak mengabarkan bahwa pesanan yg ku pesan dibatalkan, membuang waktu saja kalau begitu",1,1,sangat_negatif,2025-04-05 20:09:29,0
"good ,tarifnya yang sekarang mahal 12.500. di banding grab 11k maupun maxim 10.200.itu sangat membantu kami pencari uang juga. jadi, lebih milih harga termurah biar kami bisa berhemat untuk biaya transportasi.",3,3,netral,2025-04-14 18:35:25,0
"kalau Deket banyak yg cancel orderan , gak kayak Maxim harga 8k cpet dapet driver nya gak pilih2 ...",2,2,negatif,2025-10-07 05:51:43,1
"Gojek selalu Mantap, dan tetap selalu di hati",5,5,sangat_positif,2025-10-29 17:53:32,0
"Selama ini ga pernah disappointed dengan gojek, tapi akhir-akhir ini kalau lagi urgent dan butuh cepat, drivernya lambat jemput, kadang udah di booking tiba-tiba di cancel, sering banget di cancel meski pake prioritas apalagi saat pagi hari.",4,4,positif,2024-11-04 07:53:37,6
kita punya stok bang face 2 itu ...3km aja bisa nya maaf ileran lagi ya,1,1,sangat_negatif,2025-09-23 22:12:22,1
perjalanan yg aman dan nyaman,5,5,sangat_positif,2025-10-14 15:37:20,0
"bagus,tapi kebanyakan iklan diluar apk yang rusak ngestuck gabisa out dari iklan",4,4,positif,2025-07-19 10:25:04,0
promo parah ga pernah ada gocar gobike,1,1,sangat_negatif,2025-10-21 17:14:01,1
"Saya kasih masukan, saya telpon ke gojek habis pulsa banyak, karena kelamaan prosedurnya, dan asal kalian tahu, sayamerasa sekali di rugikan, yang pertama, harga di applilasi layanan gomart banyak fiskon, contoh hidrococo di applikasi gomart harhanya 19.900 namun saat saya chek out promonya hilang, dan di alfamidi nya harga nya 27.400 kalian membohongi saya, penipu kalian, dan saat sudah order sya tidak bisa membatalkan, dan driver tidak mau membatalkan, dengan banyak alasan, akhirnya saya harus",1,1,sangat_negatif,2025-11-11 04:48:30,37
"saya sdh lama pakai dan limit naik,eh pas telat 1x itupun sdh kita bayar sesuai bunga keterlambatan ..sangat menyayangkan akhirnya tdk bisa digunakan...kira2 kpn bisa digunakan lagi mohon penjelasannya",5,5,sangat_positif,2025-11-11 14:39:12,52
"saya pesan gofood, nunggu sejam 15 menit lalu dibatalkan dari aplikasi, pesan lagi dengan pengiriman instan tetap disuruh nunggu 1 jam, dan itu semua kita tidak bisa cancel, tpi dari aplikasi bisa, btw terjadi di semarang, waktu di jakarta aman jaya",1,1,sangat_negatif,2025-11-12 20:18:17,1
aplikasi transportasi online yang dapat di andalkan,4,4,positif,2025-11-18 15:49:10,0
sehabis demo gojek Ongkosnya Mehong amat neh.,2,2,negatif,2025-09-03 08:46:04,1
"saya mau Mindah titik jemput ngga bisa, selalu berubah ke tempat biasa saya order",3,3,netral,2025-06-21 17:05:18,4
aplikasi sangat bermanfaat,5,5,sangat_positif,2025-10-27 12:17:23,0
saya puas sekali dengan app ini dan membantu sekali,5,5,sangat_positif,2025-10-02 20:58:05,0
sangat buruk mengganggu,2,2,negatif,2025-04-21 13:53:52,0
"kecewa dengan app ini. 1. pesan gojek, driver tdk menjemput saya dan menyelesaikan perjalanan tanpa penumpang, sementara gopay terpotong kurang dikembalikan. laporan tdk ditangapi dengan baik. kurang ada solusi dari kendala saya, setiap kali mengulang pelaporan, tetap kurang ada solusi. titik penjemputan kurang akurat, bbrp kali perlu berjalan lebih jauh untuk mencapai lokasi driver. 2. pesan gofood salah lokasi krn titik lokasi di app kurang tepat. 3. tiba2 langganan go aktif tanpa konfirmasi",1,1,sangat_negatif,2025-10-01 13:04:23,1
"keren , simple fitur nya menarik dan mudah di pahami",5,5,sangat_positif,2025-10-07 13:13:45,0
sekolah murah untuk anak dong kasih,3,3,netral,2025-08-07 09:56:03,0
"Mengecewakan. Orderan sering di cancel. Mau pake tunai ato gopay. Driver segitu banyak. Jd disaat urgent, malah ga membantu sekali.",2,2,negatif,2024-12-10 17:05:29,0
"Admin aku mau ganti nomer telpon pada aplikasi selalu kurang bisa kenapa ?,",4,4,positif,2025-01-03 06:33:28,1
Pelayanan order gofood lama dan apalagi musim hujan banyak driver matiin aplikasi Beda gojek dulu sama gojek sekarang,2,2,negatif,2025-01-26 16:22:31,0
serlok ya kurang pas,4,4,positif,2025-08-26 21:04:18,1
langganan dan bagus layanan,5,5,sangat_positif,2025-10-30 21:05:07,0
"belakangan dapet banyak promo gofood, thankyou",5,5,sangat_positif,2025-11-08 13:10:49,17
"tolong di benerin apkny,map nya ga sinkron sama titik antar. bikin susah",4,4,positif,2025-09-05 16:24:42,1
"kelamaan kalau sudah hujan dan juga sekalinya dapat, drivernya kejauhan. aktivitas hari biasa juga tidak seindah bintang lima.",4,4,positif,2025-09-12 08:17:57,37
Terlalu lama ngasih driver. sekalinya ngasih jauh banget akhirnya dicancel sama drivernya sndri,2,2,negatif,2025-04-06 22:11:51,2
mudah aman dan cepat,4,4,positif,2025-05-06 19:07:04,0
untuk chat fiturnya kok gak bisa? sudah sekali jadinya gini,3,3,netral,2025-11-03 16:36:19,1
sudah sesuai dan bisa lebih ditingkatkan lagi promo2nya,4,4,positif,2025-05-26 21:57:10,0
pendaftaran driver motor wilayah DEPOK di buka yah,5,5,sangat_positif,2025-11-04 22:52:00,0
Alhamdulillah adanya terbantu dengan gojek..,5,5,sangat_positif,2025-10-03 15:33:36,0
Makin kesini harga makin mahal tapi ga diimbangi sm kualitas armadanya. Sering bgt dpt kendaraan yang jelek banget bahkan kaya motor bodong serem. Tolong donk ditingkatin pelayanannya jangan cm naikin harga,3,3,netral,2024-11-21 19:28:13,0
"ngotak dong, harga goofod makin lama makin mahal, mana yg hemat harus di atas 30k",3,3,netral,2025-04-05 19:36:35,0
"Ribet amat sekarang mau pesen gojek aja pakai kode angka segala,, laah,, udh jgn dibuat macem macem,, terlalu ribet males makenya gua,,",2,2,negatif,2024-12-04 13:36:15,0
BUAT FITUR PILIH MOHON UNTUK PEMILIHAN ALAMAT DIKASIH FITUR HAPUS BIAR ALAMAT DIPILIH YG ITU AJA BUKAN ALAMAT YANG GA IKUT IKUTAN SALAH ALAMAT TERUS GOJEK NYA,3,3,netral,2025-05-10 15:02:08,0
"Kok lihat saldo gapoy susah sekali, digantikan iklan gopay leter",4,4,positif,2025-05-09 18:13:54,0
"Kenapa ongkir sekrang semua mahal, biaya penganan jga, lbh mhl dr yg di pesan gopaylater jg di blokir ntah kenapa tdk ada alasan yg masuk akal, trs gopay pinjam jg gak bisa acc lg, semakin kacau gojek sekarang, beralihlah ke shoppe gak ribet bungat ringan,",2,2,negatif,2025-04-25 15:03:01,0
"Goodd, sangat membantu dan pelayanan driver yang sangat berkualitas",5,5,sangat_positif,2025-10-01 16:14:48,0
"sbenarnya sy sering puas, tetapi pernah pesan, merek mobil nomr platnya yg datang beda dg d aplikasi, drivernya kebetulan wataknya kasar, marah2, akhirnya sy gagalkan, tolong d tertibkan, meresahkan",4,4,positif,2025-11-21 16:44:41,0
"hallo ,sedikit masukan ,tolong dihimbau untuk para driver selalu menawarkan customer helm ,soal nya sya selalu mendapatkan sama yang acuh keselamatan customer terutama di bagian penawaran helm tidak di tawar kan driver sekali ,padahal keselamatan utama itu",2,2,negatif,2025-03-23 16:55:42,2
Promo tidakkk bisa digunakan anda tidakkk memenuhi syarat!!,2,2,negatif,2024-12-18 12:18:48,0
"pelayanan cs sangat buruk, kalo ada kendala driver gabisa ngasih solusi malah obrolannya ditutup",2,2,negatif,2025-02-08 20:45:34,1
kenapa gabisa beli pulsa ya,5,5,sangat_positif,2025-09-26 16:53:48,0
"Tolong Argo Driver disesuaikan,jangan di makan aplikasi mulu.kasian Driver argo 27000 masuk driver 18000.Udah kaya Rentenir Gojek",5,5,sangat_positif,2025-09-27 16:07:02,0
tolong saya mau transaksi ga bisa tolong di bamtu min woy,3,3,netral,2025-04-08 19:33:02,1
"goride dan gocar membantu, tapi go foodnya payah. pesen makanan sudah nunggu setengah lebih kena cancel, tidak ada kompensasi",2,2,negatif,2025-03-28 18:57:29,0
"beberapa kali saya menggunakan apk ini sangat tidak memuaskan yang dimana driver suka mencancel semaunya lah, tidak tepat waktu lah, cukup sampai disini saja saya menggunakan apk gojek saya akan beralih ke maxim",2,2,negatif,2025-04-03 13:05:43,0
Dapat drevernya dilay bet,3,3,netral,2024-12-23 17:06:05,0
Sekarang kalo pesen go food jarak ga sesuai yang seharusnya contoh nya 2.5 km malah jadi 3.2 km,3,3,netral,2025-01-06 21:43:57,0
sombong banget supir gojeknya. giliran hujan pada gak mau terima orderan. kalau harga mahal mending bluebird.,2,2,negatif,2025-11-19 17:45:36,1
sistem recrutmen terus kendaraan yg bersih dan pengemudi yg bersih..,4,4,positif,2025-04-11 17:03:43,1
"go car untuk jarak dekat, driver tidak ada yang mau. beberapa driver terkadang pasang harga 2x lipat dari harga di aplikasi.",1,1,sangat_negatif,2025-10-04 19:11:40,0
kapitalis...hehhee makin sini makin ke,2,2,negatif,2025-05-02 16:25:13,1
"tolong perbaiki aplikasi yg sering hang saat hujan, karna berpotensi sekali merugikan customer dengan salah pencet atau salah titik alamat",4,4,positif,2025-10-24 21:45:56,0
bagus dan para driver nya ramah,4,4,positif,2025-07-11 11:16:25,0
membatu tranfortasi yang bisa semua kita gojek,5,5,sangat_positif,2025-11-02 05:27:55,0
gojek sarang korup. juga masa cs kalau batalin orderan kena Rp 3000. katanya untuk driver tapi driver ga dapat apa apa. 3000 kemana?? driver cuman dapat kata mutiara doang mohon maaf pelanggan membatalkan tiba-tiba orderan.. prett,1,1,sangat_negatif,2025-09-20 14:48:06,1
"kinerjanya bagus, cepat, hemat, tapi tolong bnget driver nya bawa uang kembalian, ga etis aja sih klo harus customer yang ngepas pasin uang nukerin uang dulu",4,4,positif,2025-09-16 01:15:42,4
"voucher hanya khusus jabodetabek,",2,2,negatif,2025-07-11 16:59:29,0
"kasih sangsi dong buat driver yang Sukak batalin pengantarannya. waktunya jadi lama banget sampenya, driver2 ga niat kerja ni ga usah dikasih orderan aja",2,2,negatif,2025-06-29 00:24:11,0
aplikasi sering bgt eror pas mau pesen tiba2 eror ga dpt2 driver terpaksa hrs keluar aplikasi pas masuk lg tarif udh berubah 2x lipat dr sebelumnya padahal di maps driver banyak tapi ga ada yg masuk2 pas tarif naik 2x lipat baru ada driver yg ambil,3,3,netral,2025-03-24 13:03:31,0
