text,sentiment
gocar pengemudi suka pasang tarif sendiri tidak sesuai sama harga yang di aplikasi kalau bisa ditindak yang kyak gitu saya sebagai konsumen merasa keberatan,positive
aplikasinya sangat bagus mempermudah penggunanya untuk bisa berpengian dan memesan makanan dalam keadaan mendesak good,positive
mohon promosi nya di tambahin dong waktu nya jadi biar enak perjalanan jauh nya,positive
cepat respon harga lebih murah pengemudi juga baik terimakasih sudah mempermudah buat transportasi ke tempat tujuan dengan aman dan nyaman,positive
improve dari awal sampai sekarang sangat luar biasa semoga semakin membantu dan luar biasa kedepannya terimakasih,positive
harusnya makin kesini makin baik sudah ke 2 kali saya mau pakai gojek tetapi error goride gocar tidak bisa dipakai karena lokasi penjemputan dan lokasi tujuan tidak mau keluar sudah saya update tetep begitu sudah saya restasr tetep begitu lambat lambat pindah ke aplikasi sebelah ini,negative
gampang banget pengemudi nya untuk batal pesanan mungkin karena tidak ada pinaltitindakan tetap sj pengemudi membatalkan pesanan dengan gampang tadi minta ditunggu aplikasinya bolak balik update,neutral
semua mua bisa n ada dsni trf ke antar bank cepat n murah meriah tidak perlu update2 verifikasi data yang ribet ke akun premier dan lain-lain langsung proses otorisasi cepat n mudah,positive
kenapa kenapa layanan drefernya mengecewakan soalnnya ketika saya pesan gocar drefernya ambil pesanan tapi ditengah jalan katanya khawatir bensinnya tidak cukup akhirnya saldo saya ludes and saya diturunkan ditengah jalan berjarak 2 kilometer sebelum nyampai tujuan apa ini namanya layanan memuaskan,neutral
ini saya isi ulang gopay pakek atm sudah kepotong tapi saldo tidak nambah bagaimana ya,neutral
bagus banget suka pakai aplikasi ini,positive
bintang 3 dulu bayar sebelum jatuh tempo tapi limit tidak bertambah,neutral
pesan mau jam sepi atau rame harganya tidak masuk akal eh ternyata maps dibuat mutar2 jadi argonya lebih mahal padahal aplikasi sebelah tidak gitu aneh banget,negative
bagus sekali ngelapor langsung di respon dan tidak butuh waktu lambat uang saya langsung di refund,neutral
aplikasi aneh sering error saya pesen makanan tidak klik pick up muncul pesan saja saya pencet pesan keluar suruh pick up dan ternyata saya mau ubah jadi di antar tidak ada yang bisa batal restoran gbs saya gbs gojek sendiri gbs what aplikasi apa ini lucu sekali dan di tlp customer service nya pertama malah di tutup lgsng tlp nya tidak akan lagi saya pakai aplikasi ini sudah sering banget begini jera mending beralih ke aplikasi lain terima kasih,negative
n gb ki uht h uu m m huy july kamu uu yum mm,neutral
kesal saja tidak pernah dapat harga promosi padahal sllu gunain gojek jadi pindah hati ke maxsim yang murahh,negative
kenapa lokasi saya tidak terdeteksi padahal saya sudah aktifkan fitur lokasi di handphone saya jadinya saya tidak bisa pakai aplikasi ini mohon ditinjau ya,negative
sudah tf eh gamasuk saldonya mana ada notif sudah masuk eh dicek saldonya tetep,neutral
aplikasi ini senang mencet waktu main game,positive
akalan giliran ada promosi besar mau dipakai malah tidak dapat pengemudi padahal sudah ambil yang cepat,positive
gopay saya pakai voucher cash back game transaksi coda shop dan unipin dengan minimal pembayaran 50 00 tapi ketika sudah transaksi cashback tak kunjung datang,neutral
bagus sih saya suka aplikasinya jarang gangguan teruskan tapi di kampung saya gojek pengemudi masih jarang ada jadi agak sulit kalau mau cari ojek online,neutral
pelayanan nya baik orang nya ramah,positive
pengemudi ada yang tidak jujur sudah dapat voucher msh minta uang lebih pula ke sya tidak nyaman di buatnya,negative
saya suka banget si menurutku aplikasi ini sangat membantu ketika lapar ada yang nganterin ketika saya tidak tahu mana mana gojek setia menemani dan nganterin trust banget semoga kedepannya makin bagus dan bisa lebih berguna bagi yang lainnya,positive
alhamdulillah sangat membantu bagi yang tidak memiliki kendaraan hanya saja perlu dilakukan evaluasi kembali mengenai kenaikan tarif gojek agar benar benar terasa manfaat dan hematnya ketika memilih gojek sebagai alat transportasi yang mudah dan hemat terima kasih gojek,positive
lambat banget cari pengemudi juga lambat sekarang kesal bangwtt saya,negative
sangat bagus banget sangat membantu tolong upayakan keuntungan untuk kedua belah pihak kasian para pengemudi saya sebagai penumpang atau consumen sangat terbantukan adanya para pengemudi gojeg ini berikan lagi bonus buat para pengemudi jangan sampai hanya sepihak saja yang diberikan bonus saat ini pihal penumpang yang besar keuntungan dari potongan harga,positive
mohon maaf ini ya untuk upgrade go pay sudah nunggu 3 hari kenapa masih tetep belum bisa ya katanya bakalan ada pesan tapi ditungguin tidak ada ini bagaimana tolong dong perbaikin mau transaksi jadi tidak bisa sudah mahal mahal bagus up saldo nya tidak kepake,negative
gimna ini gojek tidak bisa ngasih solusi uang 1 juta lenyap entah kemana padahal pembayaran berhasil padahal sudah ikuti semua langkah yang di ajur kan sangat mengecewakan percuma sistem bantuan tidak ada follow up ya,negative
biar bisa dapat potongan ongkos kirim gopay plus harus minimal pembelian rp 40 00 mana masih ada biaya jasa aplikasi lagi hadeh jadi mikir buat pesan dulu sering pesan go food di gojek sekarang jadi males karena biaya tambahannya gapernah pakai voucher karena minimal pembelian nya terlalu memberatkan,neutral
saya adalah pengguna gojek hampir 3 tahun tapi sekarang karena nomor hpku yang lambat hilang saya install kembali yang baru kenapa tidak bisa terhubung ke facebook sedang kan grab bisa langsung terhubung kalau harus pengguna baru sia2 dong rating saya yang lama mohon bantu,negative
bintang 2 ini perbaiki keakuratan maps nya pemesan nya di mana maps yang ditampilkan di luar daerah terkadang di depan muka ada pengemudi tapi yang dapat pengemudi dari jarak yang sangat jauh,neutral
pesen ambil yang 1 jam selesai tapi 2 jam baru selesai dapat pengemudi lambat bnaget padahal tidak lagi hujan atau bagaimana yang saya beratkan disini kenapa tidak bisa dibatalkan jika melebih jam estimasi saya jadinya harus nunggu kepastian dulu itu nantinya dapat pengemudi atau tidak memang bisa pesan lebih dari 1 pesanan via gojek namun kalau semisal saya pesan lagi sementara yang satunya tiba dapat pengemudi saya jadi pesan 2 pesanan dong,negative
tambah kan pin untuk pembayaran nontunai untuk mengamankan gopay customer,neutral
setelah update makin jelek pesen gofood statusnya sedang disiapin tapi pengemudi tidak dapat batas wkt buat dapat pengemudi sekarang hilang alhasil estimasi sampai 35menit itu cuman buat nunggu tidak jelas mau batal tidak bisa payahh,negative
lama2 mahal unt ongkos go food dan go send unt go ride masih oke,neutral
baru pakai sekali ini alhamdulillah lancar,positive
kenapa makin buruk aplikasinya katanya disuruh update sudah di update loading capek 100 eh malah balik 0 lagi saya coba berulang kali tetep saja tidak kelar2,negative
tidak jelas selalu di tolak padahal pembayaran lancar kalau tidak mampu tidak usah php ngasih pinjaman dana,positive
makin kesini promosi pada ilang semua,neutral
buruk ah mau bagus up saja gangguan otp sampai beberapa kali dan itu nyedot pulsa,negative
maaf tapi waktu untuk dapat pengemudi cukup lambat,negative
min saya beli kuota kenapa belum di proses juga mana gopay nya sudah ke ambil min,neutral
sangat kecewa voucher nya tidak bisa dipasang double tidak seperti dulu kembalikan sistem yang dulu janji auto rubah ulasannya,negative
keamanan bagus seperti asuransi,positive
aplikasinya sekar ang selalu error apalagi gps pada aplikasi tidak sesuai dengan tempat pesan bener2 aplikasi yang buruk,negative
saya sangat kecewa dengan kejadian hari ini karena go pay saya senilai 500rb lenyap karena kurangnya perlindungan akun pribadi seseorang dari pihak lain tolong lah go jek sistem keamanan nya di perbaiki,negative
download dari tadi malam tidak bisa tadi sudah sampai 100 tapi ngulang lagi dari 0 dan sudah beberapa kali terjadi seperti itu tidak jadi download,negative
mohon di upgrade agar bisa membeli go pay dengan pulsa agar lebih mudah dan membantu,positive
pesan go car selalu tidak bisa kenapa yaa padahal di maps nya banyak mobil2 go car yang nganggur,negative
aplikasi yang bermanfaat dan bertanggung jawab,positive
sangat oke banyak kerjasamanya jadi mudah karena ngelink kemana mana tingkatkan,positive
pengemudi ramah pengiriman tepat waktu,positive
susah cari pengemudi padahal saya selalu ngasih tip bisa 5x ganti pengemudi tidak ada yang mau ambil alesannya tarif pembagian dari gojek tidak sesuai padahal penumpangnya bayar full baik go food atau go mart pengemudi tidak mau ambil nunggu makanan sampai lewat estimasi pengemudi banyak yang sengaja tidak mau batal jadi saya nunggu berjam jam makin kesini makin tidak nyaman uninstal,negative
saya tidak bisa melakukan transaksi yang berhubungan dengan pin gopay selalu setelah memasukkan pin gopay aplikasi sering ngeblank atw nomor respon jadi seakan tidak terjadi transaksi kalau begini terus layanan gojek akan kalah sama tetangga sebelah,negative
bagus bos saya suka aplikasi ini semoga kedepan lebih baik lagi investasinya ditambahin bos biar tambah semangat,positive
saya belum pernah melakukan update gopay plus sebelum nya pas saya update kata nya id sudah prnah di gunakan padahal saya belum pernah melakukan upgrade gopay plus sebelumnya mana saya sudah menghubung gopay untuk akun prakerja menyesal saya milih gopay,neutral
makanan yang dipesan berbeda dengan yang datang mohon diperiksa kembali kapabilitas restoran yang terdaftar ditambah di aplikasi susah atau bisa dikatakan chatting ke aplikasi memakai ai jadi tidak bisa mendeskripsikan masalah secara akurat bahkan pemberian rating restoran seperti nya bermasalah karena tidak bisa diakses secara langsung,negative
membantu tapi sayang masih banyak pengemudi yang pilih,positive
penjemputannya kadanglama kadangcepet kendalanya cuma pada waktu pagi saja terkadang susah mendapatkan gojek skalinya dapat lambat penjemputannya,negative
saya kasih bintang 5 ya karena di saat lagi membutuhkan saya selalu dapat pengemudi yang sopan dan santun serta nyaman selalu berikan pelayanan dan kenyamanan yang terbaik untuk customer karena tak semua pengemudi mau mengambil saat sedang di butuhkan customer,positive
hallo go jek kemarin tinggal 8 juli 2021 saya transfer dari atm baca untuk bagus up gopay sebesar rp 50 00 namun saat cek saldo go pay belum bertambah saya sudah upgrade namun saat klik aplikasi menyatakan error padahal jaringan bagus tolong bantuannya terima kasih,positive
update nya terlalu sering banyak makan memory lagi,neutral
saya customer service yang ratingnya rendah karena selalu minta tolong sama pengemudi untuk simpan pesanan gofood langsung di dpn pintu padahal kos saya lantai 1 tidak ada pagar juga saya jadi susah untuk dapat pengemudi padahal saya selalu ksi bintang 5 ke pengemudi mending hpus sj fitur rating csnya kak,negative
kapok pakai diskon promosi harga tiba tiba bisa berubah sendiri dari ketika pesanan masak harga yang tadinya total 30 rb dengan 3 item bisa dapat pptongan tiba tiba turun jadi 27 rb dan biuver nya hangus atau tidak bisa dipakai bagaimana si,negative
terus dikembangkan lagi yaa aplikasinyaa menjadi lebih baik ke depannya,positive
gosendnya sudah mahal sekarang sekalinya ada yang murah tetep belum kejangkau customer masi kemahalan mana harus tunggu 2 jam aplikasi sudah di batal masi on ganti aplikasi lalamove lebih kejangkau harganya,negative
apl tidak jelas masa saya gapesen apa apa tb datang mknan,neutral
mantap semoga bisa bermanfaat dan terus lakukan pengembangan cukup satu aplikasi bisa di gunakan untuk semua,neutral
kenapa habis saya update mau pesan gosend go food tidak bisa bisanya cuma go ride dan go car,negative
sewaktu nganter pesanan cepat sampai ke pemesan jadi kita tidak khawatir trimksh banyak ya,positive
okelah meskipun tidak pernah dapat koin,neutral
sangat tepat adanya gosend cepat dan aman ke alamat tujuan,positive
saya sudah pesan makanan tapi pas saya buka aplikasi gojek kenapa disuruh update ya kenapa tidak kemarin suruh ngeupdatenya kenapa pas saya sudah pesan makanan kenapa suruh update astaghfirullah saya kasian sama pak gojek nya nanti,neutral
sudah lambat menggunakan fitur gojek pinjam tapi tiba tiba pengajuannya di tolak,negative
harga ekonomis untuk antar barang dan jemput sekolah,neutral
pengemudi lambat dan tidak bisa di ajak buru buru,negative
ini aplikasi bagaimana pengemudi ojek saya jarak tempuh dari saya untuk penjemputan hampir lebih dari 2 kamu katanya ada fitur pencari terdekat kenapa jaraknya sampai sejauh itu apakah itu dekat,neutral
tolong aplikasinya lebih diperketat saya tidak pernah pakai paylater nya tbtb ada tagihan masuk email 100 ribu tagihan pembelian pulsa,neutral
update terus baru di update malah update lagi,neutral
aplikasi jelek pengemudi tidak mau ambil pesanan,negative
nanti saya tambah bintang lagi tapi sekarang segitu dulu karena saya belum coba yang lainnya,neutral
kenapa tidak bisa y,negative
sangat cocok dengan aplikasi ini alasannya sangat membantu saya untuk mencari drever di waktu lagi tidak paham wilayah,positive
mudah dan cepat banyak promosi menarik terima kasih gojek,positive
bintang satu lebih baik dari pada tidak sama sekali upgrade sudah lebih 24 jam ujung ujungnya di tolak itu ktp asli bukan ktp paslu bro contoh itu ovo linkaja lebih cepat upgradenya,positive
bagus cuma pay later kenapa tidak aktip sementara kemaren dibilang malalui sms nya sudah aktif terimakasih,positive
sekarang mahal tolong turunin dong,negative
pengemudi nya itu banyak yang ramah asik juga di ajak ngobrol kalau disini banyak juga pengemudi nya jadi tidak perlu nunggu lambat yang perlu diperbaiki itu maps dalam gojeknya sih kadang itu tidak sesuai sama pesanan padahal alamatnya idh benar tapi di peta pengemudi itu beda sudah sih itu saja,neutral
ada apa dengan aplikasi gojek semua pesanan saya hari ini via topd yang menggunakan gosend terhambat baik yang instant maupun yang sameday dari pihak toko juga mengeluhkan susah mendapatkan pengemudi ini sudah hampir seminggu kejadian seperti ini,neutral
bedanya pas sudah langganan apa sih sudah bayar tapi tidak ada bedanya sama yang biasaa,negative
saya itu sering butuh banget masuk sekolah setiap pagi pukul 06 30 saya selalu pesan gojek sekitar pukul 05 30 tapi saya tidak pernah dapat langsung dan harus nunggu hingga setengah jam sudah begitu harganya mahal lagi saya rasa bintang satupun sudah paling bagus buat aplikasi ini,neutral
