original_index,text,current_label,reason,confidence,pos_keywords,neg_keywords,suggested_label,notes
16237,bagus abis saldo sisa mau dibeliin pulsa k tapi ada admin saya lagi cek menu voucher yang tersimpan ngarep sih ada voucher bagus up pulsa dan tidak nyadar ngeliat voucher qris unlimited ada di kolom voucher yang saya simpen saya kira kan itu voucher yang saya punya dan tinggal pake gitu kan yak eh taunya pas saya pencet kenapa jadi kebeli mana harganya lagi yak bagus buruk sistemnya bisa clickbait gitu saran saja ni ye menu beli voucher dipisah saja sama menu voucher yang dipunya,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16352,oke deh aku kasih bintang karena adanya gojek sangat membantu saya tapi saran saya tolong untuk gojek semua kalau boncengin penumpang boleh ngebut tapi jangan ngawur karena saya belum lambat ini naek gojek drivernya ngebut tapi ngawur akhirnya tertabrak mobil sampai kaki saya lebam saya sangat kecewa dapet pengemudi yang seperti itu,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16377,pengemudi ramah dlm berkomunikasi di perjalanan tidak grusa grusu keselamatan penumpang atau keamanan barang diutamakan,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16412,aplikasi gojek ini asli guwe bangetz buat lo guys n girls aplikasi gojek bisa dipake buat apa saja lho mau pergi kemana tidak ada yang bisa nganterin ada goride laper tapi mager gampaang ada gofood kirim paket tidak pake ribet tinggal klik gosend buat yang suka shoping tapi ada yang lupa dibeli dari pada bolak balik buang waktu pesan saja goshop gampang kan masih banyak yang lain guys n sist buruan deh download,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16419,rate tiga dulu sekalian komplain karena selama pesan pakai gojek baru pertama kali dapet bahasa yang kurang enak dari pengemudi pas pesan gofood katanya saya curang motong ongkos kirim mungkin gojek bisa tambahin fitur rating customer biar saya juga tau kapan saya pernah merugikan pengemudi gojek saya tau klo pengemudi ada kerugian niatnya mau diganti pake tip gede jadi males selama ini dapet pengemudi yang baik kenapa sekarang dapet yang kurang perasaan klo pesan yang lain baik baik aja,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16442,bisa belanja bisa kirim bisa jajan tidak ribet dan banyak promonya gofood sering ada promo pokoknya asiik,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16532,selamat sore saya mamay dasuki sudah hampir bulan hp tidak bisa menggunakan gojek transportasi beberapa kali instal tapi tidak bisa pendaftaran tetap hp saya tidak bisa bantu untuk instal gojek transportasi,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16653,sangat membantu dan mempermudah banyak orang dalam mencari transportasi di jemput dan di antar sampai depan rumah tidak perlu susah jalan kaki ke depan gg lagi,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16658,saya ada saran tidak tau di denger atau engga but ini menurut saya bagus banget buat prevent pesan fiktif tambahin fitur auth angka kyk yang di aplikasi luar jadi si user nanti pas pesen dapet angka yang bisa digunain buat autentikasi pesanan ke pengemudi dan disisi pengemudi nanti bakal ngetikin angka dari user buat verifikasi jadi gaperlu sebut nama pemesan lagi cukup kode nya aja kalo misal kodenya tidak valid sampe beberapa kali dianggap pesanan tersebut gagal,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16667,kalo bisa discon ongkir nya di tambahin biar tidak mahal,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16670,tolong untuk pengemudi sblm di terima di gojek untuk diteliti dulu apakah sudah perlengkapannya sudah lengkap atau blum karena saya pernah dapat pengemudi yang tidak punya jas hujan itu adalah kesalahan fatal,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16672,bagus sja karena ada aplikasi ini klo gada kendaraan untuk beli makanan jadi ada gofood lbh bagus yg bilang kolasi tidak pas lah apalah mungkin costumernya yang bodoh tidak tau menggunakan fitur pdhal lengkap disitu untuk kasi alamat promosi diskon kalo bodoh dan tidak ada otaknya mending jng donlot cuma orang pintar yang boleh donlot ni app,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16694,sudah dari semalem bagus up ke gopay sampe sekarang masih tidak masuk juga cok tenan bagaimana sih maunya uang ku padahal sudah berkurang sudah masuk gopay tapi di gopay masih tetep saldo yang awal tidak bertambah rugi aku kalo gini mungkin uninstall saja kali yaa,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16726,membantu banget deh apalagi setiap saya berlangganan mesen trus si pengemudi datengnya tidak lama fitur dah bagus trus kita juga dapet point trus tukerin deh bagus bener dah,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16755,sebenarnya buat keseharian bagus sih nggak bikin telat tapi ya gitu deh tiap hari senin tuh susah banget dapat gojek kalau sudah jam an kadang emosinangis gara tidak dapet gojek tapi tetep bagus sih,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
16784,enak tidak ribet kmn biarapun tidak punya motor serasa boss enak d antar jemput kmn,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
16867,kenaikan harga yang drastis meninggi membuat saya kesusahan apalagi saya yang berstatus pelajar seharusnya harganya sesuai dengan jarak atau jauhnya tempat yang dituju tetapi jika harga jauh dekat itu sama ini terlalu menggangu saya jika harga itu naik seribu atau dua ribu saya tidak masalah saya harapkan developer tidak menaruh harga tarif yang terlalu tinggi saya harap anda sekalian bisa mengerti status saya yang masih pelajar sekian makasih,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17007,sejatinya pemakai gofood tapi lama kelamaan penawaran begitu saja kupon diskon yang didapatkan terbatas promosi dan potongan kurang menarik dibandingkan aplikasi lain maaf tapi seharusnya ada pengembangan dan tawaran diskon yang menarik bagi kami ini era persaingan kalau tidak ada perubahan yang baik dan menguntungkan bisa saja customer pindah ke aplikasi lain team gojek pun harus survei dan lakukan riset dengan pesaing masa kalah sama grab kami butuh gojek yang lebih baik thx,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17013,apakah pengiriman saldo gopay ke no yang sudah tidak aktif bisa dikembalikan karena kesalahan komunikasi misalnya dari pada mengendap di aplikasi yang no hp nya saja sudah tidak aktif mending dikembalikan kepada yang lebih membutuhkan seperti itu lebih indah dan bermanfaat bukan,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17173,kenapa di aplikasi di hape saya tiba tidak ada halaman promo tidak bisa masukin promosi tidak bisa liat promosi,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17252,aplikasinya makin error saja apalagi klo menanggapi keluhan customer tingkatkan unt komunikasi ke cs lebih mudah dan cpt tidak pake gojek lagi lah baru kali ini kasih bintang ke pengemudi yang bnr di luar batas kesabaran saya karena anak saya bnr di kasari dia ada etiket baik mnt maaf walau awalnya saya di intimidasi ujung mnt maaf akhirnya tapi tidak tulus cm tkt saja x akhirnya cabut laporan biar akunnya aktif eh malah keroyokan sesama pengemudi nlp saya teror saya di saring lagi dong mitranya tks,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17267,saya bnr kecewa saya sebagai drever bnr kecewa padahal bulan kemaren saya masih gold pesanan masih lancar performa bagus dan masukin bulan ini naik level platinum malah buruk masalah pesanan seharusnya naik level itu kan lebih mudah mendapatkan pesanan bukan nya di persulit egk jaminan performa bagus besok nya langsung anyep,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17276,mantap gojek sangat menunjang aktivitas saya mau kemanapun mudah lalu utk transaksi juga mudah tidak pakai lambat dan aman melalui gopay,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17356,tetap menjaga kenyamanan dan keselamatan pelanggan nya terimakasih sampe saat ini belum pernah di kecewakan dalam bentuk apa pun mau di pengemudi ataupun di aplikasi nya,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17411,suka banget sama aplikasi gojek oh ya gaes cuma mau ngasih tau aja resto yang ada tandanya super partner itu kalok kita sudah pesan tidak bisa di batal lagi ya wlapun bru pesan detik karena aku baca komentar lainnya masih ada yang bingung kenapa tidak bisa dicancel pesanannya dan sekarang sudah bisa pilih pick up pesan di resto atau delivery klok kita pilih pick up ya kita ambil sendiri pesanan kita di resto klok delivery tinggal duduk manis dirumah pesanannya dianter driver semoga membantu ya,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17540,tolong untuk para costumer bisakah memberi mereka tinggkat kepercayaan karena sangat sering para costumer membatalkan pesanan tanpa sebab pemberian rating kepada setiap cs membuat para pengemudi jadi lebih tenang dan percya kepada cs nya pengemudi trllu bnyk di rugikan karena ini please untk update slnjutnya berikan setiap pengguna itu rating agar smakin baik perilaku cs mka smakin baik pula pengemudi yang datang menjemputnya trims,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17572,gofood bener bikin sudah nunggu dari jam sampai jam ujungnya resto tidak dapat pengemudi buat angkut itu makanan dan x di batalkan oleh aplikasi pesenannya padahal sudah ganti resto tapi duanya tidak ada pengemudi yang mau ambil tau gitu mending beli offline beli online biar mudah tapi sistem gofood sekarang malah mempersulit hidup,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17625,lucu banget tidak pernah telat bayar paylater tuba dibekukan tanpa keterangan yang jelas selamat gojek memang pinter buat aplikasi selamat ya gojek,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17657,saya tidak dapat menggunakan voucher saya dengan baik tadi seharusnya ketika menggunakan voucher harga jadi ribu tapi ketika end of trip harga normal ribu bagaimanan kebijakan gojek sebagai aplikasi ojol mending tidak ush ditawari voucher apabila tidak bisa digunakan bikin rugi,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17684,respon cs nya lamaa baik di sosial media ataupun di aplikasi,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17701,kecewa bgt apalagi sama gopay awalnya promosi pembayaran itu bisa dipakai giliran sudah bagus up dan menunggu transaksi tiba tiba di batalkan tanpa alasan yang jelas tarik tunai ke rekening bank saja biaya adminnya malah juga mending pakai dana,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17728,menggunkan gojek itu mudah tidak ribet,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17747,ngebantu bngt kalo tidak ada yang ngaterin untuk berangkat sekolah atau keluar rumah kekurangan nya kadang setiap pesan dapet pengemudi nya suka loading lama dan voucher nya cumn dpt sedikit,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17819,ada pengemudi go ride yang jika dicancel lgsg me wa dengan maksud komplain dan mau melaporkan ke gojek tanpa mereka sadari klo jarak mereka jauh dari titik penjemputan atau tidak kunjung sampai sementara customer perlu cepat sedangkan yang customer kdg jg mengalami di batal oleh pengemudi sampai x jg biasa aja ini sering tjd klo jarak tempuhnya dekat shg tarif hanya rp rb,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17845,buruk aplikasi suka bermasalah kendala lah tidak bisa diandelin sudah adminya gede sikit voucher diskon,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17856,sudah lambat tidak buka gojek iseng buka lagi eh ternyata sekarang ngadain promosi gedean lagi terima kasih untuk diskon gofood nya jek sering ngadain promonya ya,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
17873,gojek sekarang gofood tidak ada promo biaya ongkir kemahalan jarak dekat stgh kilo meter lebih dari rb mending delete saja aplikasi ini dan pindah ke aplikasi sebelah ongkir lebih murah tks,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
17948,mau pasangpin tidak bisa bisa uplood foto ktp tidak bisa ribet tolong di perbaiki supaya mudah dan aman,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
18047,makin kesini makin banyak menu yang tidak penting dan justru malah bikin bingung trus tampilannya keliatan penuh banget kurang efisien tidak kyk dlu beranda nya rame banget kek pasar malem huhu kdg juga ribet mau pake voucher yang ada tidak langsung auto pakai pernah pesen pakai hrga normal padahal punya voucher discount karena tidak tau ad voucher harus rutin cek voucher lebih efisien lagi dong menu nya kyk dlu pliss,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
18094,pelayanan bagus kadang ada juga goride yang lambat jemput kendaraan nya tidak layak lagi,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
18161,simple tidak pake ribet dan bisa tersambung untuk pembayaran tokopedia,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
18211,sangat membantu sekali tidak bingung cari alamat tinggal tunggu dijemput duduk manis dan selamat sampai tujuan,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
18230,aplikasinya sudah bagus tapi lebih bagus jika ada fitur save alamat karena alamat gps tidak tepat,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
18302,assalamualaikum gojek n kru tolong dong upgrade gojek jangan dipersulit buat bayar bayar apa sih susahnya di upgrade biar bisa bayar sudah diisi saldo masih tidak bisa diapapain masa mau dipake naik gojek terus tidak bisa bayar bayar tolong serius dikit lah kalo dah masuk ke ruang publik tuh,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
18375,penambahan kualitas di layanan jasanya saja sih dan detail profil pengemudi dengan kenyataan kadang beda kayak mobil di applikasi innova ternyata mobilnya brio wkkwkwk jadi kadang susah promosi juga banyak so far sih sangat membantu banget selama ini,positive,Labeled POSITIVE but has 2 negative keywords vs 0 positive,medium,0,2,,
18393,saya sangat senang pake gojek gocar dll tapi akhir ini sudah mulai mengecewakan pada pemberitahuan saya dapat voucher diskon goride dan go car serta ongkir gratis go food tp yang muncul dan yang bisa dipakai atau yang tampil hanya voucher gratis go food saja yg lainnya ya php saja mulai kecewa,positive,Labeled POSITIVE but has 2 negative keywords vs 1 positive,medium,1,2,,
