index,text,old_label,new_label,confidence,reason
19588,sering disuruh update padahal lagi cepat mau pakai ini mengganggu saya sbg pengguna mohon dikurangi update an nya,negative,positive,medium,Positive (score:2.0)
19591,yang lain ok cuma merasa kurang fair ketika mau beri bintang untuk resto langganan selalu bintang nya tidak kelihatan te...,positive,neutral,high,"Mixed sentiment (pos:1, neg:1)"
19595,tidak ada fitur pembatalan pesanan sedangkan saya sudah nunggu jam lebih lambat nya cuman nunggu untuk pesanan minuman g...,negative,neutral,high,"Mixed sentiment (pos:1, neg:1)"
19597,dulu limit gopaylater saya cuma rb dan sekarang sudah rb fitur gopaylaternya sangat membantu saya sebagai mahasiswa untu...,positive,neutral,high,"Mixed sentiment (pos:1, neg:1)"
19606,proses upgrade akun cepat sekali hanya kurang dari menit jadi contoh buat ewallet lain yang prosesnya lemot dan butuh wk...,positive,neutral,high,"Mixed sentiment (pos:1, neg:2)"
19613,makin kesini makin kejam saja fitur nyaa apalagi klo dapat voucher kadang suka pengemudi yang di lambat in tbtb batal la...,neutral,negative,medium,Negative (score:-2.0)
19625,aplikasi sering tidak menanggapi pencarian pengemudi lama sudah dapet malah di batalin driver aplikasi tidak jelas,negative,positive,medium,Positive (score:2.0)
19630,semakin lambat semakin tidak ada otaknya kalau bikin pelayanan sedang lapar pun harus dibuat menunggu jam karena terkend...,negative,positive,high,Strong positive (score:4.0)
19632,mengapa saya mau upgrade ke premium gabisa slalu balik kembali ketika mau ambil photo data diri beserta bawa ktp aplikas...,neutral,positive,medium,Positive (score:2.0)
19636,gopay sangat baik selalu memberikan promosi diskon menarik tapi sayangnya seringkali diskon besar tidak benar diskon ses...,positive,negative,medium,Negative (score:-3.9)
19638,maksudnya apa ya kenapa ad info akun dibekukan karena ada unsur sara aku saja baru pakai apps ini dan baru beberapa kali...,negative,positive,medium,Positive (score:3.9)
19642,sangat mudah kemana saja dimana saja dan kapan saja terima kasih go jek,positive,negative,medium,Negative (score:-2.6)
19653,jika bisa adakan fitur membatalkan pesanan jadi biar tidak ribet kadang suka tidak sengaja ke pejet pesan gabisa di bata...,neutral,positive,high,Strong positive (score:5.2)
19658,sangat bermanfaat untuk berbagai aktivitas dengan mobilitas yang cepat dan mudah,positive,neutral,medium,Neutral (score:0.0)
19668,sangat terbaik terus berkembang yaa,positive,negative,medium,Negative (score:-3.9)
19674,sangat sangat sangat bermanfaat dan membantu buatku,positive,negative,medium,Negative (score:-2.6)
19680,mau login gagal trs katanya internet tidak stabil padahal stabil buka apk lain lancar ketika masuk otp gamasuk sudah cob...,negative,neutral,medium,Neutral (score:-1.0)
19684,kenapa goshop sekarang tidak bisa min padahal sangat membantu,positive,negative,medium,Negative (score:-2.6)
19690,untuk para pengguna jadilah pelanggang yang bijak dan cerdas jangan suka pesan dan batal seenak hatinya tanpa alasan tid...,negative,neutral,medium,Neutral (score:-1.0)
19693,saya tf di app gopay transaksi sukses tapi saldo bank saya belum masuk sudah hari,negative,positive,medium,Positive (score:3.0)
19701,promosi diskon gofood dan goride kurang banyak,positive,neutral,medium,Neutral (score:-1.0)
19702,alhamdulillah mudah dan sangat lancar sekali semoga seterusnya di permudah untuk semua transaksinya,positive,neutral,medium,Neutral (score:0.0)
19710,sangat membantu dalam hal prakerja upgread cepat tinggal nunggu pencairan ko telat e walet yang lain sudah pda cair,positive,neutral,medium,Neutral (score:0.0)
19712,sangat sangat sangat membantu dalam kegiatan dan kebutuhan setiap hari semoga makin baik,positive,negative,high,Strong negative (score:-6.5)
19717,baru kali ini menggunakan gofood sangat luar biasa cepat nya,positive,negative,medium,Negative (score:-2.6)
19730,sangat membantu yah kemana mana tidak ribet lagi naik angkutan umum yang begitu ramai yah walaupun terkadang drivernya a...,positive,negative,medium,Negative (score:-3.2)
19738,aplikasi ini sangat membantu di era milenial sekarang tapi mohon tingkatkan lagi keramahan dan etika para pengemudi kare...,positive,negative,medium,Negative (score:-2.6)
19742,biaya dan tarif gojek sekarang semakin mahal utk pelayanan jangan hanya membebankan kepada pengemudi saja perusahaan har...,neutral,negative,medium,Negative (score:-2.0)
19747,sangat membantu di saat transportasi lain mengurangi jam layanan utk driver tolong jgn membuat kami menunggu lama lalu d...,positive,negative,high,Strong negative (score:-5.2)
19751,yth gojek saya senang sekali menggunakan ini tapi tolong perbaiki dri ada kendla jaringan atau drivernya klu memang anta...,negative,positive,high,Strong positive (score:4.8)
19752,layanan cs krg baik saya mengalami transaksi bug di gopay sehingga hilang dan terpotong uang saya dan csnya kurang memba...,negative,neutral,high,"Mixed sentiment (pos:2, neg:4)"
19755,aplikasi ny suka hang sendiri,neutral,positive,medium,Positive (score:2.0)
19770,aplikasi yang sangat bagus dan mudah pergunakan juga sangat cepat dalam proses transaksi,positive,negative,high,Strong negative (score:-9.1)
19778,buat gojek tolong tambah kan fitur baru yaitu fitur bagus up vocer game biar kita para pemain game mudah untuk bagus up ...,positive,negative,medium,Negative (score:-2.0)
19785,gojekgopay terbaik saya sangat puas memakai aplikasi ini selama beberapa tahun terhitung sejak,positive,neutral,medium,Neutral (score:0.0)
19786,duh cs nya slow respon dan kurang membantu padahal app ini sudah banyak yang make ya tapi kualitas csnya harus ditingkat...,negative,neutral,high,"Mixed sentiment (pos:1, neg:2)"
19790,aplikasi ini sangat membantu apalagi ditambah dengan voucher diskonnya sungguh sangat menghemat saya bagi anak perantaua...,positive,negative,medium,Negative (score:-2.6)
19804,biaya antar makan mahal ya katanya sih voucher rb masa biaya antar dari restaurant yang cuma m harganya rb itu mah sama ...,neutral,negative,medium,Negative (score:-2.0)
19806,dear gojek kenapa sih kalau kita pesen makanan go food tidak langsung dapet pengemudi aja masalahnya di kota saya tingga...,negative,neutral,medium,Neutral (score:0.0)
19808,aplikasih yang sangat baik,positive,negative,medium,Negative (score:-3.9)
19811,aplikasi yang sangat membantu saat mendadak perlu kendaraan hemat praktiskita bisa memilih kendaraan sesuai kapasitas ya...,positive,negative,medium,Negative (score:-2.6)
19816,sangat membantu kalo tidak ada yang bisa nganter bisa pake apk ini nih berguna banget buat pengemudi ny yang lagi butuh ...,positive,negative,medium,Negative (score:-3.2)
19819,sangat membantu mudah di gunakan dan cepat pokok nya semoga menjadi yang terbaik ke depanya,positive,negative,high,Strong negative (score:-6.5)
19821,saya sangat puas dsngan aplikasi ini jadi mudah dan nyaman untuk pesan makanan dan bepergian,positive,neutral,medium,Neutral (score:1.3)
19825,buat gopay terlalu susah dan usahakan yang bisa jadi saat bagus up gopay mudah mudahan hilang,neutral,positive,medium,Positive (score:3.0)
19827,sangat membantu sekali dalam kehidupan baik penyedia makanan maupun jasa ojeknya selain itu bisa melakukan banyak pembay...,positive,neutral,medium,Neutral (score:1.6)
19836,bagus sih aplikasi nya tapi cuman saya mau nanya kenapa saya tidak bisa bagus up free fire terus di bales nya pin anda s...,neutral,negative,medium,Negative (score:-2.0)
19837,sangat membantu sekali apalagi utk ibu yang sibuk dirumah tidak sempat keluar ingin pesan apa saja tinggal klik udh bere...,positive,negative,medium,Negative (score:-3.2)
19841,layanannya sangat membantu dan bermanfaat fiturnya sangat lengkap mulai dari motor mobil pesan makan bahkan belanja teri...,positive,negative,medium,Negative (score:-2.6)
19845,sangat membantu untuk berpergian plus ada diskon yang bikin hemat,positive,negative,medium,Negative (score:-2.6)
19846,untuk tarif nya lebih mahal daripada yang sebelah aku kira lebih murah dan pengemudi utk daerah skw juga masih kurang to...,negative,neutral,medium,Neutral (score:-1.0)
19855,aplikasi tidak jelas tiba tiba tidak bisa di gunakan payleter nya padahal pembayaran lancar lancar saja tidak pernah tel...,negative,positive,high,Strong positive (score:4.0)
19859,merupakan aplikasi ojek daring yang memudahkan masyarakat untuk memesan ojek kirim barang antar makanan dan lain sebagai...,positive,negative,medium,Negative (score:-2.0)
19860,aplikasi yang mudah error lambat harga yang mahal banget jadi muak,negative,neutral,medium,Neutral (score:0.0)
19870,sukses terus buat gojek dn begitupun buat semua pengemudi gojek d mana pun berada semoga sllu sukses,positive,neutral,medium,Neutral (score:0.0)
19877,alhamdulillah sejak aku pilih aplikasi ini kemana tujuanku selalu tepat cepat nyaman aman terimakasih semoga semakin suk...,positive,neutral,medium,Neutral (score:1.0)
19883,aplikasi ini memudahkan dan membantu saya ketika berada di daerah baru yang kurang di ketahui tanpa khawatir tersesat ha...,positive,neutral,medium,Neutral (score:1.0)
19887,saya pengguna jasa gojek paling setia tapi kadang saya kasian ama costumer yang dpt pengemudi nya jauh padahal pengemudi...,positive,negative,medium,Negative (score:-2.6)
19892,alhamdulillah saldo nya sudah masuk agak parno cz biasanya langsung masuk ini sampe hari ternyata lagi ada perbaikan ya ...,positive,negative,high,Strong negative (score:-4.0)
19900,menurut saya sih gojek sudah bagus yah apa apa nya serba cepet apa lagi customer service nya masalah apa saja bsa ditang...,positive,neutral,medium,Neutral (score:1.0)
19908,sudah tidak mau lagi pake ini apk gila masa pesen gofood kepencet baru detik tidak bisa di batal mana mahal banget lagi ...,negative,neutral,medium,Neutral (score:0.0)
19913,kadang derivernya hpnya ngk bisa dihubungi secara keseluruhan masih baik cuma penjemputan kadang lambat mungkin macet ka...,positive,neutral,high,"Mixed sentiment (pos:2, neg:2)"
19916,agak mahal dari ojek online lain,negative,neutral,medium,Neutral (score:1.0)
19917,bagus banget sihh parah jadi gampang kalo mau makan tinggal pesen saja,positive,neutral,medium,Neutral (score:1.3)
19919,sangat membantu jika lagi urgent banyak promosi nya terutama di gofood,positive,negative,medium,Negative (score:-2.6)
19920,saya pesen sesuatu di aplikasi gojek dan pas ud sampe pesenan saya bilang ke abang gojeknya mau bagus up gopay terus say...,positive,negative,medium,Negative (score:-3.0)
19923,tolong kepada tim produk gojek ux designer perhatikan pada saat proses selfie dengan ktp kenapa tidak bisa menggunakan f...,negative,neutral,medium,Neutral (score:-1.0)
19929,sangat membantu walaupun jauh tapi tetap bisa berbagi dan bisa satset buat org yang sibuk kemana mana tingkat kan lagi k...,positive,neutral,high,"Mixed sentiment (pos:1, neg:1)"
19934,sudah baik namun masih lambat dalam gofood yaitu pembelian makanan dari seringnya memesan gofood cukup memerlukan waktu ...,neutral,positive,medium,Positive (score:2.0)
19936,kalau isi saldo gopay bisa masuk tapi kalau buat pesan tidak bisa buat transaksi tidak bisa sangat sangat sangat mengece...,negative,positive,medium,Positive (score:3.9)
19940,aplikasinya ok cm kadang kendaraan yang kita pesan itu ng sesuai standart ada yang sudah buruk ng terawat,positive,neutral,medium,Neutral (score:-1.0)
19947,ribet bnget mau ganti no hp saja hrus pake update foto ktp lah apa lh tidak kya apps lain simple,neutral,negative,medium,Negative (score:-2.6)
19950,aplikasi semakin semrawut kasian pengemudi anyeb semua tidak d kasih pesanan pt sebesar ini tidak mau rugi banyak menyen...,negative,positive,medium,Positive (score:2.0)
19953,sangat membantu dalam hal pengantaran efisien trimakasih,positive,negative,high,Strong negative (score:-5.2)
19956,sangat cepat dan bermanfaat rekomen banget deh make aplikasi ini bagus,positive,neutral,medium,Neutral (score:1.6)
19961,suka banget apk gojek sangat membantu apalagi kalo sering promo gede gedean kyk merchant mcd kopi kenangan dll,positive,neutral,medium,Neutral (score:0.0)
19968,tidak jelas selalu di tolak padahal pembayaran lancar kalau tidak mampu tidak usah php ngasih pinjaman dana,negative,positive,medium,Positive (score:2.0)
19972,aplikasinya sangat membantu terutama kita kita yang jarang bisa keluar rumah bisa pesen makan pake gofood tapi kadang mi...,positive,negative,medium,Negative (score:-2.6)
19975,transfer gopay ke bank nya lambat banget proses nya sudah nunggu lebih dari hari masih saja di proses tross sudah berkal...,negative,neutral,medium,Neutral (score:1.9)
19978,saya sebagai pengguna gojek aktip merasa sangat kecewa oleh kebijakan gojek dalam pemberian vocer untuk pengguna lama pe...,negative,neutral,medium,Neutral (score:0.0)
19980,terimakasih aplikasi ini sangat bagus dan cepat dalam mengupgrade semoga kedepannya lebih bagus lagii,positive,negative,high,Strong negative (score:-10.4)
19981,sangat membantu map akurat,positive,negative,medium,Negative (score:-2.6)
19987,aku kasih bintang tiga karena dulu aku sempat punya aplikasi ini karena mengecewakan jadinya aku unnistal sekarang aku d...,neutral,negative,medium,Negative (score:-3.0)
19997,untuk perjalanan dan pelayanan dr draiver memuaskan sekali tpi sayang promosi nya tidak ada padahal setiap hari bekerja ...,neutral,positive,medium,Positive (score:3.9)
20001,saya pake gocar dari ank saya sd kls sampe skr sudah kls sehari xpergi pulang mengapa kalau pesen gocar awalbaru hrnya l...,neutral,positive,medium,Positive (score:2.0)
20009,sangat bagus layanan dan respon nya,positive,negative,medium,Negative (score:-3.9)
20021,kenapa sekarang suka ganti pengemudi dan suka telat ngantar makanan kan makanannya sampainya lambat dan esnya sudah kebu...,neutral,negative,medium,Negative (score:-2.0)
20028,sangat sangat bagus aplikasinya dan promosi promonya lebih banyak lagi promosi promonya,positive,negative,medium,Negative (score:-3.9)
20029,menyesal bagus up di gopay gabisa di transfer ke mana mana karena masih belum upgrade sedangkan pas di upgrade di tolak ...,negative,neutral,medium,Neutral (score:0.0)
20036,drivernya ramah penjemputan juga cepat aplikasinya bagus sangat mempermudah kalau mau kemana mana semoga tetap menjadi a...,positive,negative,medium,Negative (score:-3.9)
20037,pengemudi kalo terima pesan tokopedia now pada males ngambil dijemputnya lama dianternya lama padahal jarak sudah deket ...,negative,positive,medium,Positive (score:2.0)
20047,untuk go car terkadang harga tidak keluar tapi bagus,positive,negative,medium,Negative (score:-3.0)
20058,pengalaman saya pilih transfortasi gojek sangat senang dan sangat baik pelayanannya plus orangnya sangat ramah,positive,negative,high,Strong negative (score:-10.4)
20060,sangat mengecewakan dari segi pelayanan costumer servis ny sangat slow respon dn malahan tidak di respon sama sekali bai...,negative,positive,high,Strong positive (score:4.8)
